"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"1022","Sapphire Hotel","35 Shepherds Bush Road, London, England, W6 7LU, United Kingdom, 866-573-4235","Hammersmith",4.1,6.6,"Good",285,"3","81","2019-11-29","2019-11-30",2,0,440986,3,"51.50103,-0.222017","14","5",0,0,0,1,0,1,0,0,0
"1023","Sara Hotel","15 Eardley Crescent, Earls Court, London, England, SW5 9JS, United Kingdom, 866-573-4235","Earl's Court",3.2,7,"Good",129,"3","89","2019-11-29","2019-11-30",2,0,269385,3,"51.488273,-0.195646","17","5",0,0,0,0,0,1,0,0,0
"1024","Sea Containers London","20 Upper Ground, London, England, SE1 9PD, United Kingdom, 866-573-4235","South Bank",0.9,9.2,"Superb",1900,"4.5","161","2019-11-29","2019-11-30",2,0,474803,5,"51.507928,-0.106875","359","14",1,1,1,1,1,1,1,0,1
"1025","Searcys Roof Garden Rooms","30 Pavilion Road, Knightsbridge, London, England, SW1X 0HJ, United Kingdom, 866-573-4235","Knightsbridge",1.5,7.8,"Good",68,"4","198","2019-11-29","2019-11-30",2,0,292890,3.5,"51.4994,-0.160435","11","4",0,0,0,1,1,1,1,0,0
"1026","Seraphine Kensington Olympia Hotel","225 Kensington High Street, London, London, England, W8 6SA, United Kingdom, 866-573-4235","Kensington",3,7.4,"Good",294,"3.5","105","2019-11-29","2019-11-30",2,0,356743,4,"51.49932,-0.19738","40",NA,0,0,0,0,1,1,0,0,1
"1027","Seymour Hotel","106 Sussex Gardens, London, England, W2 1UH, United Kingdom, 866-573-4235","Paddington",2,5.6,"",166,"2.5","1","2019-11-29","2019-11-30",2,0,279393,2,"51.51632,-0.171096","54","4",0,0,0,0,0,0,0,0,1
"1028","Shaftesbury Hyde Park International","52-56 Inverness Terrace, London, England, W2 3LB, United Kingdom, 866-573-4235","Paddington",2.5,8,"Very Good",222,"4","136","2019-11-29","2019-11-30",2,0,239270,4,"51.512401,-0.186431","70",NA,0,1,0,1,1,1,1,0,0
"1029","Shakespeare Hotel","22-28 Norfolk Square, Paddington, London, England, W2 1RS, United Kingdom, 866-573-4235","Paddington",2.1,7,"Good",245,"3","90","2019-11-29","2019-11-30",2,0,341623,3,"51.516023,-0.173583","50","4",0,0,0,1,0,1,1,1,1
"1030","Shangri La Hotel At The Shard London","31 St Thomas Street, London, England, SE1 9QU, United Kingdom, 866-573-4235","Bermondsey",1.8,9.6,"Exceptional",494,"4.5","1","2019-11-29","2019-11-30",2,0,456469,5,"51.504363,-0.087234","202","19",1,1,1,1,1,1,1,1,1
"1031","Shepherd's Bush Flats","57 Elmo Road Shepherd Bush, London, England, W12 9EA, United Kingdom, 866-573-4235","Acton",5.1,4.8,"",36,"1","61","2019-11-29","2019-11-30",2,0,621422400,3,"51.50436,-0.24538","7",NA,0,0,0,0,0,1,0,0,0
"1032","Shepherd Market Apartment","23A Shepherd Market, Westminster, London, England, W1J 7PW, United Kingdom, 866-573-4235","Mayfair",0.8,8,"Very Good",NA,NA,"228","2019-11-29","2019-11-30",2,0,827572608,3,"51.50641,-0.14688",NA,NA,0,0,0,0,0,0,0,0,1
"1033","Shepiston Lodge Heathrow","31 Shepiston Lane, Hayes, England, UB3 1LJ, United Kingdom, 866-573-4235","Hayes",13,6.4,"Good",162,"3.5","48","2019-11-29","2019-11-30",2,0,448880,3,"51.495981,-0.430854","23","2",0,0,0,0,0,0,0,0,1
"1034","Sheraton Grand London Park Lane","Piccadilly, London, England, W1J 7BX, United Kingdom, 866-573-4235","Mayfair",0.8,8.4,"Very Good",242,"4","1","2019-11-29","2019-11-30",2,0,115090,5,"51.504692,-0.146988","303","8",1,1,1,1,0,1,1,0,1
"1035","Sheraton Heathrow Hotel","Heathrow Airport, Colnbrook Bypass, West Drayton, England, UB7 0HJ, United Kingdom, 866-573-4235","West Drayton",15,8.2,"Very Good",228,"4","72","2019-11-29","2019-11-30",2,0,105673,4,"51.482529,-0.480818","426","3",1,1,1,1,1,1,1,0,1
"1036","Sheraton Skyline Hotel London Heathrow","Bath Road (A4), Hayes, England, UB3 5BP, United Kingdom, 866-573-4235","Harlington",13,8.4,"Very Good",573,"4","141","2019-11-29","2019-11-30",2,0,105665,4,"51.480827,-0.437133","350","4",1,1,1,1,1,1,1,1,1
"1037","Sheriff Hotel","115 Warwick Way, Victoria, London, England, SW1V 4HT, United Kingdom, 866-573-4235","Victoria",1.4,6.6,"Good",313,"3.5","117","2019-11-29","2019-11-30",2,0,295848,3,"51.490753,-0.144957","25","6",0,0,0,0,0,1,0,0,0
"1038","Shopping Centre and Cinema Atmosphere","37 Elsham Road, Flat F, London, England, W14 8HB, United Kingdom, 866-573-4235","West Kensington",3.7,NA,NA,NA,NA,"122","2019-11-29","2019-11-30",2,0,1122784928,4,"51.501948,-0.213774",NA,NA,0,0,0,0,0,0,0,0,1
"1039","Shoreditch Inn","1 Austin Street, London, England, E2 7NB, United Kingdom, 866-573-4235","Shoreditch",2.6,8.4,"Very Good",145,"4","92","2019-11-29","2019-11-30",2,0,532852,3,"51.527234,-0.076979","14","5",0,0,0,0,1,1,0,0,0
"1040","Sial Group","161 Eastern Ave, Ilford, England, IG4 5AW, United Kingdom, 866-573-4235","Ilford",9,6,"Good",NA,NA,"55","2019-11-29","2019-11-30",2,0,1232906368,2.5,"51.57644,0.050425","8",NA,0,0,0,0,0,1,1,0,1
"1041","Sidney Street","75 Sidney Street, London, England, E1 2EU, United Kingdom, 866-573-4235","Whitechapel",3.2,NA,NA,NA,NA,"54","2019-11-29","2019-11-30",2,0,1222511904,2.5,"51.517198,-0.055335",NA,NA,0,0,0,0,0,0,0,0,1
"1042","Sidney Street - Deluxe Double Room","75B Sidney Street, London, England, E1 2EU, United Kingdom, 866-573-4235","Whitechapel",3.2,NA,NA,NA,NA,"57","2019-11-29","2019-11-30",2,0,1179954560,3,"51.5172,-0.055335",NA,NA,0,0,0,0,0,0,0,0,1
"1043","Signature London","62-64 Cranbrook Road, Essex, Ilford, England, IG1 4NH, United Kingdom, 866-573-4235","Ilford",NA,8.2,"Very Good",126,"3.5","82","2019-11-29","2019-11-30",2,0,635160,3,"51.560507,0.069661","28",NA,0,1,0,1,0,0,0,0,1
"1044","Signature Townhouse Hyde Park","36 Lancaster Gate, Bayswater, London, England, W2 3NP, United Kingdom, 866-573-4235","Paddington",2.3,8.2,"Very Good",155,"4.5","219","2019-11-29","2019-11-30",2,0,151418,4,"51.512484,-0.180246","40","6",1,1,0,1,1,1,1,0,0
"1045","Simple Studio flat in heart of Brick ln","94 Brick Ln, London, England, E1 6RL, United Kingdom, 866-573-4235","Spitalfields",2.6,NA,NA,NA,NA,"140","2019-11-29","2019-11-30",2,0,806649312,3,"51.51951,-0.07167","1",NA,0,0,0,0,0,1,0,0,0
"1046","Sir Christopher Wren Hotel and Spa","Thames Street, Windsor, England, SL4 1PX, United Kingdom, 866-573-4235","Windsor",NA,8.4,"Very Good",265,"4","159","2019-11-29","2019-11-30",2,0,151432,4,"51.48538,-0.60785","133","3",1,1,1,1,1,1,1,0,1
"1047","Sky Nights Hotel London Heathrow","129 Station Rd, Middlesex, Heathrow, West Drayton, England, UB7 7ND, United Kingdom, 866-573-4235","West Drayton",15,7.6,"Good",12,"4","60","2019-11-29","2019-11-30",2,0,1045972800,3,"51.506284,-0.469873","26","2",0,0,0,0,0,0,0,0,1
"1048","Sloane Place","62-64 Lower Sloane Street, London, England, SW1W 8BP, United Kingdom, 866-573-4235","Chelsea",1.7,9.6,"Exceptional",65,"4.5","216","2019-11-29","2019-11-30",2,0,1081648224,4,"51.490749,-0.157506","27",NA,0,1,0,1,1,1,1,0,0
"1049","Sloane Square Hotel","7–12 Sloane Square, London, England, SW1W 8EG, United Kingdom, 866-573-4235","Chelsea",1.6,8.2,"Very Good",402,"4.5","210","2019-11-29","2019-11-30",2,0,227528,4,"51.492758,-0.157155","101",NA,1,1,0,0,1,0,1,0,1
"1050","Smart Camden Inn Hostel","55-57 Bayham Street, London, England, NW1 0AA, United Kingdom, 866-573-4235","Camden Town",2.1,6.6,"Good",60,"2.5","114","2019-11-29","2019-11-30",2,0,512080,2,"51.536908,-0.13939","19",NA,0,0,0,0,0,1,1,0,0
"1051","Smart Hyde Park Inn Hostel","48-50 Inverness Terrace, London, England, W2 3JA, United Kingdom, 866-573-4235","Paddington",2.5,6.2,"Good",133,"2.5","103","2019-11-29","2019-11-30",2,0,512088,2,"51.512285,-0.186403","38",NA,0,0,0,0,0,1,1,0,0
"1052","Smart Hyde Park View - Hostel","16 Leinster Terrace, London, England, W2 3EU, United Kingdom, 866-573-4235","Paddington",2.4,6.4,"Good",137,"3","141","2019-11-29","2019-11-30",2,0,120292,2,"51.511667,-0.18313","44",NA,0,1,0,0,0,1,1,0,0
"1053","Smart Russell Square Hostel","71-72 Guilford Street, London, England, WC1N 1DF, United Kingdom, 866-573-4235","Bloomsbury",1.1,6.2,"Good",255,"2.5","114","2019-11-29","2019-11-30",2,0,512085,2,"51.522682,-0.123286","37",NA,0,0,0,0,0,1,1,0,0
"1054","Smart Stay Swiss Cottage","223-225A Finchley Rd, London, England, NW3 6LP, United Kingdom, 866-573-4235","Hampstead",3.5,8.6,"Fabulous",93,"4","71","2019-11-29","2019-11-30",2,0,766825504,3,"51.54704,-0.18004","22",NA,0,0,0,0,0,1,1,0,0
"1055","SMJ Groups","267 Eversholt Street, London, London, England, NW1 1BA, United Kingdom, 866-573-4235","Euston",1.9,6.8,"Good",94,"3.5","82","2019-11-29","2019-11-30",2,0,676135168,4,"51.53393,-0.1382","15",NA,0,0,0,0,0,1,0,0,0
"1056","Snet Hospitality Euston","S/N Business Centre, 47 Chalton Street, London, England, NW1 1HY, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,4.4,"",29,NA,"129","2019-11-29","2019-11-30",2,0,606320,3,"51.529472,-0.129999","1",NA,0,0,0,0,0,0,0,0,1
"1057","SNET Hospitality Fitzrovia","50 Maple Street, London, England, W1T 6HJ, United Kingdom, 866-573-4235","Fitzrovia",1.1,3.6,"",31,NA,"201","2019-11-29","2019-11-30",2,0,608601,3.5,"51.521687,-0.139698","1",NA,0,1,0,0,0,1,0,0,1
"1058","Snet Hospitality Kings Cross","3 Chalton street, London, England, NW1 1JD, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,4,"",23,NA,"72","2019-11-29","2019-11-30",2,0,606319,3,"51.52873,-0.129245","3",NA,0,0,0,0,0,0,0,0,1
"1059","Snet Hospitality Somers Town","Flat 1, 57 Chalton Street, Camden, London, England, NW1 1HY, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6.2,"Good",8,NA,"123","2019-11-29","2019-11-30",2,0,716227968,3,"51.52988,-0.13043",NA,NA,0,0,0,0,0,0,0,0,1
"1060","So Arch Aparthotel","Pemberton Gardens, London, England, N19 5RR, United Kingdom, 866-573-4235","Islington",3.8,7,"Good",92,"3","104","2019-11-29","2019-11-30",2,0,438662,4,"51.562316,-0.133403","34","2",0,0,0,0,0,1,0,0,1
"1061","So King's Cross Hotel","170 King's Cross Road, London, England, WC1X 9DF, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.6,5.8,"",257,"2.5","87","2019-11-29","2019-11-30",2,0,463545,3,"51.530618,-0.118373","41",NA,0,0,0,0,0,1,0,0,0
"1062","So Kings Cross","170 Kings Cross Road, London, GB, WC1X 9DF, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.7,NA,NA,NA,NA,"145","2019-11-29","2019-11-30",2,0,541478656,NA,"51.53064,-0.11808","41","5",0,0,0,0,0,0,0,0,1
"1063","So Paddington Hotel","6-8 Norfolk Square, London, England, W2 1RS, United Kingdom, 866-573-4235","Paddington",2,5.8,"",182,"2","97","2019-11-29","2019-11-30",2,0,415724,3,"51.516232,-0.172463","31","4",0,0,0,0,0,1,0,0,1
"1064","So Park Battersea Aparthotel","140 Battersea Park Road, London, England, SW11 4NB, United Kingdom, 866-573-4235","Battersea",2.6,6.8,"Good",149,"3","104","2019-11-29","2019-11-30",2,0,415732,4,"51.474241,-0.15689","34","4",0,0,0,0,1,1,0,0,1
"1065","So Sienna Aparthotel","38-40 Glenthorn Road, London, England, W6 OLS, United Kingdom, 866-573-4235","Hammersmith",4.4,6,"Good",17,"2.5","88","2019-11-29","2019-11-30",2,0,269043,4,"51.494388,-0.228372","29",NA,0,0,0,0,0,1,1,0,0
"1066","Sofitel London Gatwick","North Terminal, London Gatwick Airport, Gatwick, England, RH6 0PH, United Kingdom, 866-573-4235","Gatwick",NA,8.8,"Fabulous",1794,"4.5","117","2019-11-29","2019-11-30",2,0,138696,4,"51.16128,-0.1752","518","8",1,1,1,1,1,1,1,0,1
"1067","Sofitel London Heathrow","Terminal 5, London Heathrow Airport, West Drayton, England, TW6 2GD, United Kingdom, 866-573-4235","West Drayton",16,9.2,"Superb",2356,"4.5","137","2019-11-29","2019-11-30",2,0,271883,5,"51.473633,-0.492167","605","4",1,1,1,1,1,1,1,0,1
"1068","Sofitel London St James","6 Waterloo Place, London, England, SW1Y 4AN, United Kingdom, 866-573-4235","West End",0.2,9.6,"Exceptional",288,"4.5","393","2019-11-29","2019-11-30",2,0,199888,5,"51.507487,-0.132743","183","6",1,1,1,1,1,1,1,0,1
"1069","Somerset Hotel","6 Dorset Square, Gloucester Place, London, England, NW1 6QA, United Kingdom, 866-573-4235","Marylebone",1.8,4.4,"",231,"2","69","2019-11-29","2019-11-30",2,0,337664,3,"51.52323,-0.160286","20","5",0,0,0,0,0,0,0,0,0
"1070","Somerville Apartments  London Heathrow ","50 A Bath Road, Hounslow, England, TW3 3EB, United Kingdom, 866-573-4235","Hounslow",11,7.8,"Good",9,NA,"109","2019-11-29","2019-11-30",2,0,1020453248,3.5,"51.46816,-0.36871","26",NA,0,0,0,0,1,1,0,0,0
"1071","South Place Hotel","3 South Place, London, England, EC2M 2AF, United Kingdom, 866-573-4235","The City of London",1.9,9.4,"Exceptional",313,"4.5","207","2019-11-29","2019-11-30",2,0,467283,5,"51.518861,-0.086534","80","6",1,1,1,1,1,1,1,1,0
"1072","South Point Suites","190 Bermondsey Street, London, England, SE1 3TQ, United Kingdom, 866-573-4235","Bermondsey",2.1,9,"Superb",472,"4.5","118","2019-11-29","2019-11-30",2,0,619962016,4,"51.49864,-0.08136","101",NA,0,0,0,0,1,1,1,0,0
"1073","Space Apart Hotel","36-37 Kensington Garden Square, London, England, W2 4BQ, United Kingdom, 866-573-4235","Paddington",2.8,8.2,"Very Good",130,"4.5","110","2019-11-29","2019-11-30",2,0,551417,3.5,"51.514683,-0.190865","30",NA,0,0,0,0,1,1,0,0,0
"1074","Spacious 3 Bed Flat in the Heart of Pimlico/westminster","60 Churchill Gardens Road, Westminster, London, England, SW1V 3DW, United Kingdom, 866-573-4235","Victoria",1.6,9,"Superb",2,NA,"210","2019-11-29","2019-11-30",2,0,927187968,3.5,"51.48597,-0.1405",NA,NA,0,0,0,0,0,0,0,0,1
"1075","Spacious Studio Apartment. W1","Knights In London, 49, Tottenham Court Road, London, England, W1T 2EG, United Kingdom, 866-573-4235","Fitzrovia",0.8,NA,NA,NA,NA,"239","2019-11-29","2019-11-30",2,0,1220114624,NA,"51.51935,-0.13311","1","10",0,0,0,0,0,0,0,0,1
"1076","Spring River by Marston's Inns","Talbot Lane, Gravesend, England, DA10 1AZ, United Kingdom, 866-573-4235","Gravesend",NA,9.2,"Superb",309,"4.5","50","2019-11-29","2019-11-30",2,0,781806336,3,"51.4318,0.31734","104",NA,1,1,0,0,1,1,0,0,1
"1077","St Athans Hotel","20-24 Tavistock Place, London, England, WC1H 9RE, United Kingdom, 866-573-4235","Bloomsbury",1.2,7.6,"Good",584,"4","94","2019-11-29","2019-11-30",2,0,601454,2,"51.525325,-0.126221","60","5",0,0,0,0,0,1,0,0,1
"1078","St Christopher's Liverpool Street","52 Wilson St, London, England, EC2A 2ER, United Kingdom, 866-573-4235","Islington",2,8.2,"Very Good",39,"3.5","170","2019-11-29","2019-11-30",2,0,659002,2,"51.52043,-0.08497","6",NA,1,1,0,0,0,1,0,0,0
"1079","St George's Inn Victoria","25 Belgrave Road, Victoria, London, England, SW1V 1RB, United Kingdom, 866-573-4235","Victoria",1.2,7.4,"Good",243,"3.5","141","2019-11-29","2019-11-30",2,0,285857,3,"51.491924,-0.141513","22","5",0,0,0,0,1,1,1,0,0
"1080","St George Hotel Wembley","43-51 Wembley Hill Road, Wembley, England, HA9 8AU, United Kingdom, 866-573-4235","Wembley Park",7.6,8.8,"Fabulous",432,"4.5","90","2019-11-29","2019-11-30",2,0,516103,4,"51.555392,-0.286295","52","5",1,1,0,1,1,1,1,0,1
"1081","St Giles Heathrow - A St Giles Hotel","Hounslow Road, Middlesex, Feltham, England, TW14 9AD, United Kingdom, 866-573-4235","Feltham",13,7.4,"Good",272,"3","48","2019-11-29","2019-11-30",2,0,186431,3,"51.449866,-0.407288","310","10",1,1,1,1,1,1,1,0,1
"1082","St Giles London - A St Giles Hotel","Bedford Avenue, London, England, WC1B 3GH, United Kingdom, 866-573-4235","Fitzrovia",0.7,7.4,"Good",3688,"3.5","176","2019-11-29","2019-11-30",2,0,524612,3,"51.517653,-0.130651","670",NA,1,1,1,1,0,1,1,1,0
"1083","St Mark Hotel","4 Barkston Gardens, Earls Court, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,6,"Good",153,"2.5","126","2019-11-29","2019-11-30",2,0,299088,3,"51.492678,-0.190311","25","4",0,0,0,0,0,1,0,0,0
"1084","St Martins Lane","45 St Martin's Lane, London, England, WC2N 4HX, United Kingdom, 866-573-4235","West End",0.2,9.2,"Superb",789,"4.5","230","2019-11-29","2019-11-30",2,0,172246,5,"51.510409,-0.12697","204","6",1,1,1,1,1,1,1,0,1
"1085","St Paul Hotel","153 Hammersmith Road, London, England, W14 0QL, United Kingdom, 866-573-4235","Hammersmith",4,9,"Superb",264,"4.5","214","2019-11-29","2019-11-30",2,0,464151,4,"51.493276,-0.218624","35",NA,1,1,0,1,1,1,1,0,0
"1086","St Simeon","38 Harrington Gardens, Kensington, London, England, SW7 4LT, United Kingdom, 866-573-4235","South Kensington",2.7,7.4,"Good",201,"3","93","2019-11-29","2019-11-30",2,0,279054,2,"51.492544,-0.186267","20",NA,0,0,0,0,0,0,0,0,0
"1087","St. James Hotel and Club Mayfair","7-8 Park Place, St. James's, London, England, SW1A 1LS, United Kingdom, 866-573-4235","Mayfair",0.5,8.8,"Fabulous",217,"4.5","407","2019-11-29","2019-11-30",2,0,177787,5,"51.506258,-0.140309","60","7",1,1,1,1,1,1,1,0,1
"1088","St. Joseph Hotel","43-45 Longridge Road, Earls Court, London, England, SW5 9SD, United Kingdom, 866-573-4235","Earl's Court",3.1,5.2,"",276,"2","88","2019-11-29","2019-11-30",2,0,383177,3,"51.493149,-0.196928","40","3",0,0,0,0,0,1,0,0,1
"1089","St. Pancras Renaissance Hotel London","Euston Road, London, England, NW1 2AR, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,8.8,"Fabulous",652,"4.5","326","2019-11-29","2019-11-30",2,0,360456,5,"51.529412,-0.125847","245","7",1,1,1,1,1,1,1,1,1
"1090","St.George's Apartments ","4 knaresborough House, Knaresborough Place, London, England, sw5 0tg, United Kingdom, 866-573-4235","Earl's Court",2.9,5.2,"",7,"1.5","71","2019-11-29","2019-11-30",2,0,719402048,3.5,"51.4943,-0.19101","18",NA,0,0,0,0,0,1,1,0,0
"1091","Stamford Brook Apartments","Chiswick High Road, London, England, W4 1SY, United Kingdom, 866-573-4235","Hammersmith and Fulham",5.3,NA,NA,NA,NA,"214","2019-11-29","2019-11-30",2,0,1251021152,4,"51.493051,-0.249627","2",NA,0,0,0,0,0,1,0,0,1
"1092","Stanhill Court Hotel Gatwick","Stanhill Road, Charlwood, Horley, England, RH6 0EP, United Kingdom, 866-573-4235","Horley",NA,8.2,"Very Good",92,"4","70","2019-11-29","2019-11-30",2,0,352837,4,"51.166593,-0.240852","34","3",1,1,0,1,0,1,0,0,1
"1093","Stanley House","19-21 Belgrave Road, London, England, SW1V 1RB, United Kingdom, 866-573-4235","Victoria",1.2,6.6,"Good",520,"3","83","2019-11-29","2019-11-30",2,0,285863,1,"51.492325,-0.142309","40","4",0,0,0,0,0,0,0,0,0
"1094","Staunton Hotel","13-15 Gower Street, Bloomsbury, London, England, WC1E 6HE, United Kingdom, 866-573-4235","Bloomsbury",0.9,8.4,"Very Good",238,"4","215","2019-11-29","2019-11-30",2,0,245761,3.5,"51.520239,-0.130239","20","3",0,0,0,0,1,1,1,0,0
"1095","Staybridge Suites London - Heathrow Bath Road","276A Bath Road, West Drayton, England, UB7 0DQ, United Kingdom, 866-573-4235","West Drayton",15,9.8,"Exceptional",108,"5","96","2019-11-29","2019-11-30",2,0,824281440,4,"51.48343,-0.46233","190","6",0,0,1,1,1,1,1,0,1
"1096","Staybridge Suites London - Stratford City","10 B Chestnut Plaza Westfield, Stratford City, London, England, E20 1GL, United Kingdom, 866-573-4235","Stratford",5.8,9.2,"Superb",226,"4.5","111","2019-11-29","2019-11-30",2,0,399466,4,"51.542735,-0.005461","162","12",0,1,1,0,1,1,1,0,1
"1097","Staybridge Suites London - Vauxhall","100 Vauxhall Walk, London, England, 0000, United Kingdom, 866-573-4235","Vauxhall",1.2,9.4,"Exceptional",283,"5","182","2019-11-29","2019-11-30",2,0,460366,4,"51.491321,-0.119114","93","5",0,0,1,1,0,1,1,0,1
"1098","Staycity Aparthotels Deptford Bridge Station","18-20 Deptford Bridge, London, England, SE8 4HH, United Kingdom, 866-573-4235","London",5,8.4,"Very Good",261,"4.5","78","2019-11-29","2019-11-30",2,0,448740,3,"51.474482,-0.023467","98","7",0,0,1,0,1,1,1,0,1
"1099","Staycity Aparthotels Greenwich High Road","65 Greenwich High Road, London, England, SE10 8JL, United Kingdom, 866-573-4235","London",5.2,8.4,"Very Good",233,"4.5","81","2019-11-29","2019-11-30",2,0,448739,3,"51.475888,-0.018826","68","3",0,0,0,0,1,1,1,0,1
"1100","Staycity Aparthotels London Heathrow","High Point Village, Station Approach, Hayes, England, UB3 4FL, United Kingdom, 866-573-4235","Hayes",13,8.6,"Fabulous",1328,"4.5","48","2019-11-29","2019-11-30",2,0,406064,4,"51.503443,-0.419916","269","8",1,1,1,0,1,1,1,0,1
"1101","Stifford Hall Hotel Thurrock","High Road, North Stifford, Grays, England, RM16 5UE, United Kingdom, 866-573-4235","Grays",NA,7.8,"Good",125,"3.5","57","2019-11-29","2019-11-30",2,0,235808,3.5,"51.499819,0.312636","97",NA,1,0,0,1,0,1,1,0,1
"1102","Stratford Hotel","43 Romford road, London, England, E15 4LY, United Kingdom, 866-573-4235","Stratford",6.3,4.8,"",21,"2","35","2019-11-29","2019-11-30",2,0,571940,3,"51.542573,0.007668","23",NA,0,0,0,0,0,1,0,0,1
"1103","Studio Flat in Stoke Newington High Street","68 Stoke Newington High Street, Hackney, London, England, N16 7PA, United Kingdom, 866-573-4235","Stoke Newington",4.2,8,"Very Good",5,NA,"84","2019-11-29","2019-11-30",2,0,827573408,3.5,"51.5588,-0.07401",NA,NA,0,0,0,0,0,0,0,0,1
"1104","Studio Flat near Liverpool st ","2 Fashion Street Flat B, Second Floor, Tower Hamlet, London, England, E1 6PX, United Kingdom, 866-573-4235","Spitalfields",2.4,NA,NA,NA,NA,"149","2019-11-29","2019-11-30",2,0,1123040608,3.5,"51.518249,-0.074089","1",NA,0,0,0,0,0,1,0,0,0
"1105","Studios 2 Let North Gower","192 North Gower Street, London, England, NW1 2LY, United Kingdom, 866-573-4235","Euston",1.4,7.6,"Good",505,"4","116","2019-11-29","2019-11-30",2,0,469632,3,"51.526985,-0.137539","36",NA,0,0,0,0,0,1,1,0,0
"1106","Studios 2 Let Serviced Apartments - Cartwright Gardens","36-37 Cartwright Gardens, London, England, WC1H 9EH, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.4,8.2,"Very Good",2200,"4","131","2019-11-29","2019-11-30",2,0,359069,3.5,"51.527134,-0.127654","144","5",0,0,0,1,0,1,1,0,0
"1107","Stüdyo Paddington by Bridgestreet","190 Sussex Gardens, London, England, W2 1TU, United Kingdom, 866-573-4235","Paddington",2.1,8.2,"Very Good",167,"3.5","115","2019-11-29","2019-11-30",2,0,678230,2,"51.51436,-0.17485","21","4",0,0,0,0,1,1,1,0,0
"1108","Stunning 2 bed Penthouse apartment ","Point West, 116 Cromwell Road, London, England, SW7 4XN, United Kingdom, 866-573-4235","Earl's Court",2.6,NA,NA,NA,NA,"681","2019-11-29","2019-11-30",2,0,1111622976,4,"51.495,-0.185027","2",NA,0,0,0,0,0,1,0,0,0
"1109","Stylish 2bed 2bath in Notting Hill","96 Chesterton Road, London, England, W10 6EP, United Kingdom, 866-573-4235","Notting Hill",3.8,NA,NA,NA,NA,"242","2019-11-29","2019-11-30",2,0,1167327264,4,"51.519327,-0.215124","1",NA,0,0,0,0,0,1,0,0,0
"1110","Stylish Family Apartment Near Oxford Street F1","Flat 1,5 Titchborne Row, St George's Fields, London, England, W2 2PZ, United Kingdom, 866-573-4235","City of Westminster",0.9,NA,NA,NA,NA,"252","2019-11-29","2019-11-30",2,0,1250280640,3.5,"51.514921,-0.144783","3","10",0,0,0,0,0,0,0,0,1
"1111","Stylish Family Apartment Near Oxford Street F2","Flat 1,3 Titchborne Row, St George's Fields, London, England, W2 2PZ, United Kingdom, 866-573-4235","City of Westminster",1.8,NA,NA,NA,NA,"242","2019-11-29","2019-11-30",2,0,1251125856,3.5,"51.514627,-0.167435","3","10",0,0,0,0,0,0,0,0,1
"1112","Stylotel","160-162 Sussex Gardens, London, England, W2 1UD, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",500,"3.5","127","2019-11-29","2019-11-30",2,0,633290,3,"51.51515,-0.17333","50","5",1,1,0,0,1,1,0,0,1
"1113","Suffolk Lane","2 Suffolk Lane, London, England, EC4R 0AT, United Kingdom, 866-573-4235","The City of London",1.7,7.4,"Good",30,"4","151","2019-11-29","2019-11-30",2,0,881763968,4,"51.51073,-0.08928","27",NA,0,0,0,0,1,1,0,0,0
"1114","Sunborn London","Royal Victoria Dock, London, England, E16 1XL, United Kingdom, 866-573-4235","Docklands",6.6,8.8,"Fabulous",1045,"4.5","138","2019-11-29","2019-11-30",2,0,463416,4,"51.507421,0.024606","136","5",1,1,0,1,1,1,1,0,0
"1115","Swinton","18-24 Swinton Street, Kings Cross, London, England, WC1X 9NX, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.6,6,"Good",235,"2.5","88","2019-11-29","2019-11-30",2,0,315461,2.5,"51.529194,-0.116775","53","5",0,0,0,0,0,1,0,0,0
"1116","Swiss Cottage Boutique Apartment","Regency Lodge Adelaide Road, London, England, NW3 5EE, United Kingdom, 866-573-4235","Hampstead",3.1,NA,NA,NA,NA,"1","2019-11-29","2019-11-30",2,0,1129002336,4,"51.54193,-0.174718",NA,NA,0,0,0,0,0,0,0,0,1
"1117","Sydney House Chelsea","9-11 Sydney Street, Chelsea, London, England, SW3 6PU, United Kingdom, 866-573-4235","Chelsea",2.2,8.8,"Fabulous",131,"4.5","207","2019-11-29","2019-11-30",2,0,285878,5,"51.491357,-0.171914","21","7",0,1,0,0,1,1,1,0,0
