"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"1443","The Dome Sloane Square","31 Draycott Avenue, London, England, SW3 3BS, United Kingdom, 866-573-4235","Chelsea",1.9,8,"Very Good",193,NA,"144","2019-10-01","2019-10-02",2,0,726909408,3.5,"51.49187,-0.1637","34","4",0,0,0,1,0,1,0,0,0
"1444","The Dorchester - Dorchester Collection","53 Park Lane, London, England, W1K 1QA, United Kingdom, 866-573-4235","City of Westminster",1.1,9.2,"Superb",140,"4.5","1","2019-10-01","2019-10-02",2,0,477886,5,"51.507091,-0.152796","250","9",1,1,1,1,1,1,1,0,1
"1445","The Dover","42-44 Belgrave Rd, Victoria, London, England, SW1V 1RG, United Kingdom, 866-573-4235","Victoria",1.2,7.2,"Good",318,"3.5","127","2019-10-01","2019-10-02",2,0,282664,2,"51.491974,-0.14165","34","5",0,0,0,0,0,1,0,0,0
"1446","The Drayton Court Hotel","2 The Avenue, London, England, W13 8PH, United Kingdom, 866-573-4235","West Ealing",8.3,9,"Superb",161,"4.5","119","2019-10-01","2019-10-02",2,0,400742,4,"51.514238,-0.319484","27","3",1,1,0,1,1,1,0,0,1
"1447","The Duke's Retreat","71 Peascod Street, Windsor, England, SL4 1DE, United Kingdom, 866-573-4235","Windsor",NA,NA,NA,NA,NA,"298","2019-10-01","2019-10-02",2,0,762884000,3.5,"51.48061,-0.61174",NA,NA,0,0,0,0,0,0,0,0,1
"1448","The Duke Rooms London","45 Harrowby St, London, England, W1H 5HT, United Kingdom, 866-573-4235","City of Westminster",1.7,8.8,"Fabulous",201,"3.5","159","2019-10-01","2019-10-02",2,0,626460352,3,"51.51756,-0.16405","9",NA,1,1,0,0,1,1,1,0,1
"1449","The Dukes Head Hotel","The Green, 6 Manor Road, Wallington, England, SM6 0AA, United Kingdom, 866-573-4235","Wallington",NA,9.2,"Superb",70,"4","117","2019-10-01","2019-10-02",2,0,399218,4,"51.36694,-0.15349","23","2",1,1,0,0,1,1,0,0,1
"1450","The East London Hotel","309-317 Cambridge Heath Road, Bethnal Green, London, England, E2 9LH, United Kingdom, 866-573-4235","Bethnal Green",3.4,8.6,"Fabulous",303,"4.5","148","2019-10-01","2019-10-02",2,0,876918080,3.5,"51.528668,-0.055586","161","8",1,1,1,0,1,1,1,0,0
"1451","The Eaton Townhouse","3 Gillingham St, London, England, SW1V 1HN, United Kingdom, 866-573-4235","Victoria",1.1,NA,NA,NA,"3.5","227","2019-10-01","2019-10-02",2,0,1192770752,3.5,"51.494037,-0.140926","8",NA,0,0,0,0,1,1,0,0,0
"1452","The Egerton House Hotel","17-19 Egerton Terrace, Knightsbridge, London, England, SW3 2BX, United Kingdom, 866-573-4235","Chelsea",1.9,9.8,"Exceptional",125,"5","1","2019-10-01","2019-10-02",2,0,425910,5,"51.496753,-0.167733","28","5",1,1,0,1,1,1,1,0,1
"1453","The Ethorpe Hotel by Greene King Inns","85 Packhorse Road, Buckinghamshire, Gerrards Cross, England, SL9 8HX, United Kingdom, 866-573-4235","Gerrards Cross",NA,7.4,"Good",114,"3.5","132","2019-10-01","2019-10-02",2,0,569447,3.5,"51.589476,-0.551846","32",NA,1,1,0,1,0,1,0,0,1
"1454","The Euston St Pancras Apartments","Drummond Street, London, England, NW1 2PA, United Kingdom, 866-573-4235","Euston",1.4,6,"Good",NA,NA,"292","2019-10-01","2019-10-02",2,0,850620896,4,"51.52664,-0.13792",NA,NA,0,0,0,0,0,0,0,0,1
"1455","The Excelsior Hotel","41-42 Argyle Square, London, England, WC1H 8AL, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,5.8,"",116,"3","78","2019-10-01","2019-10-02",2,0,286115,2,"51.52893,-0.12265","28","5",0,0,0,0,0,1,0,0,0
"1456","The Exhibitionist Hotel","8-10 Queensberry Place, South Kensington, London, England, SW7 2EA, United Kingdom, 866-573-4235","South Kensington",2.3,8.6,"Fabulous",334,"4","222","2019-10-01","2019-10-02",2,0,119903,5,"51.494843,-0.177557","37","5",1,1,0,1,0,1,1,0,0
"1457","The Fairway Hotel","13/15 Argyle Street, King's Cross, London, England, WC1H 8EJ, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.2,"Good",260,"3.5","128","2019-10-01","2019-10-02",2,0,285922,2,"51.529312,-0.123851","33","4",0,0,0,0,0,1,0,0,0
"1458","The Firs Lodge","289 Bath Road, Hounslow, England, TW33DB, United Kingdom, 866-573-4235","Hounslow",11,8.2,"Very Good",84,"4","63","2019-10-01","2019-10-02",2,0,338617,3,"51.471582,-0.382117","19","2",0,0,0,0,0,1,0,0,1
"1459","The Fitzrovia Belle Hotel","174 Tottenham Court, London, England, W1T 7NT, United Kingdom, 866-573-4235","Fitzrovia",1.1,8.4,"Very Good",111,"3","213","2019-10-01","2019-10-02",2,0,623070,3.5,"51.522544,-0.135762","5",NA,1,0,0,0,0,1,0,0,1
"1460","The Flower Pot","Thames Street, Sunbury on Thames, England, TW16 6AA, United Kingdom, 866-573-4235","Sunbury on Thames",NA,8.2,"Very Good",83,"4","100","2019-10-01","2019-10-02",2,0,419292,4,"51.403985,-0.412247","8","2",1,1,0,0,0,1,1,0,1
"1461","The Forester Ealing","2 Leighton Road, London, England, W13 9EP, United Kingdom, 866-573-4235","West Ealing",8.3,8.4,"Very Good",15,"4.5","96","2019-10-01","2019-10-02",2,0,589132,2.5,"51.506026,-0.320368","6",NA,1,0,0,0,0,0,0,0,1
"1462","The Fountain","125 West Green Road, London, England, N15 5DE, United Kingdom, 866-573-4235","London",NA,7.4,"Good",26,"3","85","2019-10-01","2019-10-02",2,0,448852,2,"51.585216,-0.079458","9","2",1,1,0,0,0,1,0,1,1
"1463","The Fox Inn","The Green, Matching Tye, Harlow, England, CM17 0QS, United Kingdom, 866-573-4235","Harlow",NA,9,"Superb",22,"4.5","76","2019-10-01","2019-10-02",2,0,633898720,3,"51.77904,0.19539","12","1",1,1,0,0,1,1,0,0,1
"1464","The Franklin Hotel - Starhotels Collezione","24 Egerton Gardens, London, England, SW3 2DB, United Kingdom, 866-573-4235","Knightsbridge",1.9,9.4,"Exceptional",145,"4.5","380","2019-10-01","2019-10-02",2,0,604230,5,"51.49602,-0.168848","35","5",1,1,1,0,1,1,1,0,0
"1465","The Furzedown","118 Mitcham Lane, London, England, SW16 6NR, United Kingdom, 866-573-4235","London",NA,7,"Good",36,"3.5","76","2019-10-01","2019-10-02",2,0,552842,3,"51.4243,-0.141736","17",NA,1,0,0,1,0,0,0,0,0
"1466","The Garth Hotel","69 Gower Steet, Bloomsbury, London, England, WC1E 6HJ, United Kingdom, 866-573-4235","Bloomsbury",NA,6.2,"Good",261,"3","117","2019-10-01","2019-10-02",2,0,274971,2.5,"51.52194,-0.13208","18","4",0,0,0,0,0,1,0,0,0
"1467","The Gatwick White House Hotel","50-52 Church Road, Near Gatwick Airport, Horley, England, RH6 7EX, United Kingdom, 866-573-4235","Horley",NA,7.6,"Good",172,"3","67","2019-10-01","2019-10-02",2,0,212085,2,"51.171675,-0.1705","27","2",1,1,1,1,0,1,1,0,1
"1468","The Goodenough on Mecklenburgh Square","23 Mecklenburgh Square, London Borough of Camden, London, England, WC1N 2AD, United Kingdom, 866-573-4235","Bloomsbury",1.3,8.2,"Very Good",226,"4","198","2019-10-01","2019-10-02",2,0,316161408,4,"51.525489,-0.118008","65","5",1,1,0,1,0,0,1,0,0
"1469","The Gore Hotel – Starhotels Collezione","190 Queen's Gate, Kensington, London, England, SW7 5EX, United Kingdom, 866-573-4235","Kensington",2.3,8.8,"Fabulous",408,"4.5","287","2019-10-01","2019-10-02",2,0,108803,4,"51.500241,-0.179966","50","5",1,1,0,1,1,1,1,0,0
"1470","The Goring","Beeston Place, London, England, SW1W 0JW, United Kingdom, 866-573-4235","Victoria",NA,9.6,"Exceptional",234,"5","612","2019-10-01","2019-10-02",2,0,174363,5,"51.49752,-0.14593","69","5",1,1,1,1,1,1,1,0,1
"1471","The Granby Hotel","1 The Hill, Northfleet, Gravesend, England, DA11 9ES, United Kingdom, 866-573-4235","Gravesend",NA,8.8,"Fabulous",96,"4","77","2019-10-01","2019-10-02",2,0,559044,3,"51.442096,0.337011","44",NA,0,1,0,1,0,1,0,0,1
"1472","The Grand at Trafalgar Square","8 Northumberland Avenue, London, England, WC2N 5BY, United Kingdom, 866-573-4235","West End",0.1,8.6,"Fabulous",1147,"4","305","2019-10-01","2019-10-02",2,0,249676,4,"51.507125,-0.125934","63","8",1,0,1,1,1,1,1,0,0
"1473","The Grapevine Hotel","117 Warwick Way, London, England, SW1V 4HT, United Kingdom, 866-573-4235","Victoria",1.4,4.6,"",147,"2","96","2019-10-01","2019-10-02",2,0,286143,2,"51.490724,-0.145087","18","5",0,0,0,0,0,1,0,0,1
"1474","The Green Man by Greene King Inns","Mulberry Green, Old Harlow, Harlow, England, CM17 0ET, United Kingdom, 866-573-4235","Harlow",NA,7.8,"Good",155,"3.5","71","2019-10-01","2019-10-02",2,0,590975,3,"51.783161,0.140096","55",NA,1,1,0,1,0,1,0,0,1
"1475","The Green Man Pub and Hotel","Dagmar Avenue, Wembley, England, HA9 8DF, United Kingdom, 866-573-4235","Wembley Park",7.8,7.2,"Good",228,"3","50","2019-10-01","2019-10-02",2,0,277480,3,"51.557432,-0.28984","9","3",1,1,0,0,0,1,0,0,1
"1476","The Green W7","Lower Boston Rd, London, England, W7 3TX, United Kingdom, 866-573-4235","Hanwell",9.1,8.6,"Fabulous",18,"3.5","76","2019-10-01","2019-10-02",2,0,697023,3,"51.50709,-0.33937","5",NA,1,1,0,0,0,0,0,0,1
"1477","The Greyhound Cottage","1 Manor Road, Chigwell, Woodford Green, England, IG7 5PF, United Kingdom, 866-573-4235","Woodford Green",NA,4.2,"",23,"2","39","2019-10-01","2019-10-02",2,0,495085,2.5,"51.60685,0.059778","9",NA,0,0,0,0,0,1,0,0,1
"1478","The Grosvenor Hotel","101 Buckingham Palace Road, London, England, SW1W 0SJ, United Kingdom, 866-573-4235","Victoria",1.1,8.4,"Very Good",2666,"4","321","2019-10-01","2019-10-02",2,0,129168,4,"51.496001,-0.145246","345","7",1,1,1,1,1,1,1,0,1
"1479","The Grove","Chandlers Cross, Watford, England, WD3 4TG, United Kingdom, 866-573-4235","Watford",NA,8.6,"Fabulous",43,"4.5","573","2019-10-01","2019-10-02",2,0,259200,5,"51.6779,-0.43678","215","3",1,1,1,1,1,1,1,1,1
"1480","The Hari","20 Chesham Place, London, England, SW1X 8HQ, United Kingdom, 866-573-4235","Victoria",1.4,9.4,"Exceptional",273,"5","464","2019-10-01","2019-10-02",2,0,230473,5,"51.497279,-0.155995","85","11",1,1,1,1,1,1,0,0,1
"1481","The Harlow Hotel By AccorHotels","Southern Way, Harlow, England, CM18 7BA, United Kingdom, 866-573-4235","Harlow",NA,6.6,"Good",247,"3","73","2019-10-01","2019-10-02",2,0,237010,3,"51.75583,0.12566","119","2",1,1,1,1,1,1,1,1,1
"1482","The Harrington","1 Harrington Gardens, South Kensington, London, England, SW7 4JJ, United Kingdom, 866-573-4235","South Kensington",2.6,8,"Very Good",172,"4","188","2019-10-01","2019-10-02",2,0,398809,4,"51.493221,-0.182844","39","6",0,0,1,0,1,1,1,0,0
"1483","The Harrison","28 Harrison Street, Kings Cross, London, England, WC1H 8JF, United Kingdom, 866-573-4235","Bloomsbury",1.4,8.8,"Fabulous",154,"4","157","2019-10-01","2019-10-02",2,0,346704,3,"51.527653,-0.120597","4","3",1,1,0,0,0,1,0,0,0
"1484","The Hatton Apartments","Hatton Rd, Feltham, England, TW14 9QS, United Kingdom, 866-573-4235","Feltham",13,NA,NA,NA,"4.5","101","2019-10-01","2019-10-02",2,0,1190455360,4,"51.4627,-0.426591","4",NA,0,0,0,0,0,1,0,0,1
"1485","The Hatton Rooms ","Hatton Rd, Feltham, England, TW14 9QS, United Kingdom, 866-573-4235","Feltham",13,2,"",NA,NA,"53","2019-10-01","2019-10-02",2,0,1190457088,3,"51.462696,-0.426591","4",NA,0,0,0,0,0,1,0,0,1
"1486","The Henrietta Hotel","14-15 Henrietta Street, London, England, WC2E 8QH, United Kingdom, 866-573-4235","Covent Garden",0.3,9.4,"Exceptional",86,"5","421","2019-10-01","2019-10-02",2,0,672281,4,"51.51082,-0.12397","18","5",1,1,1,1,1,1,1,0,0
"1487","The Hide London","230 Hendon Way, London, England, NW4 3NE, United Kingdom, 866-573-4235","London",NA,9.2,"Superb",269,"4.5","106","2019-10-01","2019-10-02",2,0,639526,3.5,"51.581,-0.22595","22",NA,0,1,0,0,1,1,0,0,1
"1488","The House of Toby","61-65 Swinton Street, Kings Cross, London, England, WC1X 9NT, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.8,"Good",587,"4","168","2019-10-01","2019-10-02",2,0,673542,3,"51.52876,-0.11842","24","5",0,0,0,0,1,1,0,0,0
"1489","The Hoxton Southwark ","Blackfriars Road 32- 40, London, England, SE1 8PB, United Kingdom, 866-573-4235","London",NA,NA,NA,NA,NA,"313","2019-10-01","2019-10-02",2,0,1052908448,4,"51.505603,-0.104577","192",NA,1,1,0,0,1,1,1,0,0
"1490","The Hunter Apartment","Flat 6 Bishops GateWilliam Hunter Way, Brentwood, England, CM14 4EP, United Kingdom, 866-573-4235","Brentwood",NA,8,"Very Good",NA,NA,"110","2019-10-01","2019-10-02",2,0,892019200,4,"51.62033,0.29953",NA,NA,0,0,0,0,0,0,0,0,1
"1491","The Hurdwick","2 Hurdwick Place, London, England, NW1 2JE, United Kingdom, 866-573-4235","Euston",1.9,8.2,"Very Good",88,"4","151","2019-10-01","2019-10-02",2,0,740833728,3.5,"51.53418,-0.13892","10","4",1,0,0,0,1,1,1,0,0
"1492","The Inn on the Lake Hotel","A2 Shorne, Gravesend, England, DA12 3HB, United Kingdom, 866-573-4235","Gravesend",NA,7.8,"Good",280,"3.5","68","2019-10-01","2019-10-02",2,0,587245,3,"51.403571,0.405064","76",NA,1,1,0,1,0,1,0,0,1
"1493","The Ivy House","London Road, Chalfont St Giles, England, HP8 4RS, United Kingdom, 866-573-4235","Chalfont St Giles",NA,7.8,"Good",39,"4","91","2019-10-01","2019-10-02",2,0,480149,3,"51.65131,-0.57974","5",NA,1,1,0,1,0,1,0,0,1
"1494","The Jade","52 Hogarth Road, Earls Court, London, England, SW5 0PU, United Kingdom, 866-573-4235","Earl's Court",2.9,7.8,"Good",318,"4","136","2019-10-01","2019-10-02",2,0,284656,3,"51.493762,-0.191615","32","7",0,0,0,0,1,1,1,0,1
"1495","The Jolly Drayman Pub and Hotel","Wellington Street, Gravesend, England, DA12 1JA, United Kingdom, 866-573-4235","Gravesend",NA,9.6,"Exceptional",5,"5","77","2019-10-01","2019-10-02",2,0,876602912,3,"51.44038,0.37463","4",NA,1,1,0,0,0,0,0,0,1
"1496","The Justin James Hotel","43 Worple Road, Wimbledon, London, England, SW19 4JZ, United Kingdom, 866-573-4235","London",7,8.4,"Very Good",70,"4","123","2019-10-01","2019-10-02",2,0,348639,3,"51.420075,-0.211188","19","2",0,0,1,0,0,1,1,0,1
"1497","The Kensington Hotel","109-113 Queens Gate, South Kensington, London, England, SW7 5LR, United Kingdom, 866-573-4235","South Kensington",2.4,9.2,"Superb",508,"4.5","284","2019-10-01","2019-10-02",2,0,182801,5,"51.492531,-0.178353","150","6",1,1,1,1,1,1,1,0,0
"1498","The Kilns Hotel","Warley Street, Great Warley, Brentwood, England, CM13 3LB, United Kingdom, 866-573-4235","Brentwood",NA,7.6,"Good",39,"4","100","2019-10-01","2019-10-02",2,0,506805,3,"51.576034,0.300122","18",NA,1,1,0,1,0,1,1,0,1
"1499","The Kings Arms","55 The Grove, London, England, W5 5DX, United Kingdom, 866-573-4235","London",7.5,8,"Very Good",43,"4","81","2019-10-01","2019-10-02",2,0,626468,3,"51.51091,-0.30219","8",NA,1,0,0,0,0,0,0,0,1
"1500","The Kings Arms Hotel","30 High Street, Buckinghamshire, Amersham, England, HP7 0DJ, United Kingdom, 866-573-4235","Amersham",NA,8.6,"Fabulous",110,"4","125","2019-10-01","2019-10-02",2,0,243010,3.5,"51.66675,-0.61824","33","4",1,0,0,0,0,1,0,0,1
"1501","The Kings Head Hotel","214 High Street, Acton, London, England, W3 9NX, United Kingdom, 866-573-4235","Acton",6.3,8.6,"Fabulous",214,"4","97","2019-10-01","2019-10-02",2,0,626444,4,"51.50794,-0.27338","21","5",1,0,0,0,1,1,0,1,0
"1502","The LaLit London","181 Tooley Street, London, England, SE1 2JR, United Kingdom, 866-573-4235","Bermondsey",2.1,9.4,"Exceptional",272,"4.5","333","2019-10-01","2019-10-02",2,0,666176,5,"51.50317,-0.07918","70","4",1,1,1,1,1,1,1,0,1
"1503","The Landmark London","222 Marylebone Road, London, England, NW1 6JQ, United Kingdom, 866-573-4235","Marylebone",1.8,9.2,"Superb",298,"4.5","465","2019-10-01","2019-10-02",2,0,141423,5,"51.521297,-0.163129","300","6",1,1,1,1,1,1,1,1,1
"1504","The Langorf Hotel","20 Frognal, Hampstead, London, England, NW3 6AG, United Kingdom, 866-573-4235","Hampstead",3.7,7.2,"Good",109,"4","109","2019-10-01","2019-10-02",2,0,282662,4,"51.550413,-0.180244","31","5",0,1,0,1,0,1,1,0,1
"1505","The Laslett Hotel","8 Pembridge Gardens, Notting Hill, London, England, W2 4DU, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",3,9.4,"Exceptional",189,"4.5","283","2019-10-01","2019-10-02",2,0,533268,4.5,"51.509501,-0.196519","51","5",1,1,1,0,0,1,1,0,0
"1506","The Lawn Guest House","30 Massetts Road, Horley, England, RH6 7DF, United Kingdom, 866-573-4235","Horley",NA,9,"Superb",120,"4","86","2019-10-01","2019-10-02",2,0,332152,3.5,"51.1707,-0.166","12","2",0,0,0,0,0,1,0,0,1
"1507","The Leather Bottle","54-56 The Street, Cobham, Gravesend, England, DA12 3BZ, United Kingdom, 866-573-4235","Gravesend",NA,8,"Very Good",83,"4","66","2019-10-01","2019-10-02",2,0,403201,3,"51.390454,0.398623","5","2",1,1,0,0,0,1,0,0,1
"1508","The Lensbury","Broom Road, Teddington, England, TW11 9NU, United Kingdom, 866-573-4235","Richmond-upon-Thames",NA,8.2,"Very Good",127,"4","173","2019-10-01","2019-10-02",2,0,66705632,4,"51.42794,-0.31887","171",NA,1,1,1,1,0,1,1,1,1
"1509","The Leonard Hotel","15 Seymour Street, London, England, W1H 7JW, United Kingdom, 866-573-4235","City of Westminster",1.4,8.2,"Very Good",221,"4","237","2019-10-01","2019-10-02",2,0,328987,4,"51.514784,-0.157973","49","5",1,1,0,0,1,1,1,0,1
"1510","The Level at the Meliá White House","Albany Street, Regents Park, London, England, NW1 3UP, United Kingdom, 866-573-4235","Marylebone",1.4,8.6,"Fabulous",95,"4.5","1","2019-10-01","2019-10-02",2,0,486636,4,"51.52524,-0.144272","137",NA,1,1,0,1,1,1,1,0,0
"1511","The Levin","28 Basil Street, London, England, SW3 1AS, United Kingdom, 866-573-4235","Knightsbridge",1.5,9.2,"Superb",85,"4.5","280","2019-10-01","2019-10-02",2,0,403839,4,"51.499801,-0.161547","12","4",0,0,0,0,1,1,1,0,1
"1512","The Lodge","Cantire Place Carters Hill Lane Meopham, Gravesend, England, DA13 0UG, United Kingdom, 866-573-4235","Gravesend",NA,NA,NA,NA,NA,"376","2019-10-01","2019-10-02",2,0,864841408,3.5,"51.34016,0.35027",NA,NA,0,0,0,0,0,0,0,0,1
"1513","The Lodge Hotel - Putney","52-54 Upper Richmond Road, Putney, London, England, SW15 2RN, United Kingdom, 866-573-4235","Putney",4.8,8.8,"Fabulous",219,"4","159","2019-10-01","2019-10-02",2,0,116628,4,"51.4575,-0.20632","73","3",1,1,1,1,0,1,1,0,1
"1514","The London EDITION","10 Berners Street, London, England, W1T 3NP, United Kingdom, 866-573-4235","Fitzrovia",0.7,9.4,"Exceptional",139,"4.5","609","2019-10-01","2019-10-02",2,0,129344,5,"51.516834,-0.136426","173","7",1,1,1,1,1,1,1,1,1
"1515","The London Pembury Hotel","326 Seven Sisters Road, London, England, N4 2AP, United Kingdom, 866-573-4235","London",4.2,6.8,"Good",231,"3","65","2019-10-01","2019-10-02",2,0,347126,3,"51.566132,-0.10219","80","3",0,0,0,0,0,1,0,0,1
"1516","The Luxe Belgravia House","32 Eaton Mews South, London, England, SW1W 9HR, United Kingdom, 866-573-4235","Victoria",1.3,8,"Very Good",NA,NA,"700","2019-10-01","2019-10-02",2,0,1052923712,4.5,"51.495384,-0.150748","4",NA,0,0,0,0,0,1,0,0,1
"1517","The Mad Hatter Hotel","3 - 7 Stamford Street, London, England, SE1 9NY, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",289,"4","184","2019-10-01","2019-10-02",2,0,230201,3,"51.50715,-0.104952","30","4",1,1,0,0,0,1,1,0,0
"1518","The Maitrise Hotel Edgware Road","346-348 EDGWARE ROAD, London, England, W2 1EA, United Kingdom, 866-573-4235","Paddington",2.1,6,"Good",138,"3","157","2019-10-01","2019-10-02",2,0,543388,4,"51.52108,-0.171431","21",NA,1,1,0,1,1,0,0,0,0
"1519","The Malt House","17 Vanston Place, Fulham, London, England, SW6 1AY, United Kingdom, 866-573-4235","West Brompton",3.5,8.8,"Fabulous",112,"4.5","137","2019-10-01","2019-10-02",2,0,440033,3,"51.481258,-0.198047","6",NA,1,1,0,0,0,1,0,0,0
"1520","The Mandeville Hotel","Mandeville Place, London, England, W1U 2BE, United Kingdom, 866-573-4235","City of Westminster",1.2,8.8,"Fabulous",395,NA,"300","2019-10-01","2019-10-02",2,0,114196,4,"51.516458,-0.151196","142","8",1,1,0,1,1,1,1,0,0
"1521","The Mandrake Hotel","20-21 Newman Street, London, England, W1T 1PG, United Kingdom, 866-573-4235","Fitzrovia",0.8,9.2,"Superb",93,"4.5","404","2019-10-01","2019-10-02",2,0,625251072,5,"51.51758,-0.13543","34",NA,1,1,0,1,1,1,1,0,1
"1522","The Manor Elstree","Barnet Lane, Borehamwood, England, WD6 3RE, United Kingdom, 866-573-4235","Borehamwood",NA,8.4,"Very Good",196,"4.5","100","2019-10-01","2019-10-02",2,0,172453,4.5,"51.639348,-0.290119","49","3",1,1,1,1,0,1,0,0,1
"1523","The Marble Arch London","31 Great Cumberland Place, London, England, W1H 7TA, United Kingdom, 866-573-4235","City of Westminster",1.5,6.6,"Good",77,"4","268","2019-10-01","2019-10-02",2,0,371424,5,"51.5152,-0.15985","42","6",0,0,0,0,1,1,1,0,0
"1524","The Marble Arch Suites","41 Great Cumberland Place, London, England, W1H 7LG, United Kingdom, 866-573-4235","City of Westminster",1.5,6.8,"Good",35,"3","202","2019-10-01","2019-10-02",2,0,465335,3,"51.515248,-0.159743","15",NA,0,0,0,0,1,1,1,0,1
"1525","The Marylebone Hotel","47 Welbeck Street, London, England, W1G 8DN, United Kingdom, 866-573-4235","Marylebone",1.2,9,"Superb",375,"4.5","3","2019-10-01","2019-10-02",2,0,120639,5,"51.518052,-0.149598","252","7",1,1,1,1,1,1,1,1,1
"1526","The Marylebone Residence","97 Lisson Grove, London, England, NW1 6UP, United Kingdom, 866-573-4235","Marylebone",1.9,10,"Exceptional",NA,"4","307","2019-10-01","2019-10-02",2,0,1081976864,4,"51.522408,-0.165231",NA,NA,0,0,0,0,0,0,0,0,1
"1527","THE MAWNEY HOTEL","32 Mawney Road, Romford, England, RM7 7HB, United Kingdom, 866-573-4235","Romford",NA,8.6,"Fabulous",9,"5","91","2019-10-01","2019-10-02",2,0,720622848,2.5,"51.57852,0.17597","16",NA,0,1,0,0,0,1,1,0,1
"1528","The Melita","35 Charlwood Street, Victoria, London, England, SW1V 2DU, United Kingdom, 866-573-4235","Victoria",1.3,7.8,"Good",213,"3.5","150","2019-10-01","2019-10-02",2,0,281854,3,"51.49018,-0.13882","21","4",1,0,0,0,0,1,0,0,1
"1529","The Milestone Hotel","1 Kensington Court, London, England, W8 5DL, United Kingdom, 866-573-4235","Kensington",2.6,9.6,"Exceptional",119,"5","2","2019-10-01","2019-10-02",2,0,129112,5,"51.502188,-0.186714","62","6",1,1,1,1,1,1,1,1,1
"1530","The Mitre Hotel Hampton Court","Hampton Court Road, Hampton Court, Surrey, East Molesey, England, KT8 9BN, United Kingdom, 866-573-4235","Richmond-upon-Thames",NA,8,"Very Good",303,"3.5","82","2019-10-01","2019-10-02",2,0,398856,4,"51.404301,-0.342065","36","4",1,1,0,1,0,1,1,0,1
"1531","The Montague On The Gardens","15 Montague Street, London, England, WC1B 5BJ, United Kingdom, 866-573-4235","Bloomsbury",0.9,9.4,"Exceptional",392,"5","312","2019-10-01","2019-10-02",2,0,114340,4,"51.520247,-0.126068","100","4",1,1,1,1,1,1,1,0,1
"1532","The Montcalm At Brewery London City","52 Chiswell Street, London, England, EC1Y 4SA, United Kingdom, 866-573-4235","The City of London",1.8,8.4,"Very Good",389,"4.5","306","2019-10-01","2019-10-02",2,0,374303,5,"51.520938,-0.091518","235",NA,1,1,1,1,1,1,1,0,0
"1533","The Montcalm London Marble Arch","2, Wallenberg Place, London, England, W1H 7TN, United Kingdom, 866-573-4235","City of Westminster",1.5,8.6,"Fabulous",134,"5","363","2019-10-01","2019-10-02",2,0,265214,5,"51.515173,-0.159457","143","6",1,1,1,1,1,1,1,1,1
"1534","The Moorgate","34 London Wall, London, England, EC2M 5QX, United Kingdom, 866-573-4235","The City of London",1.8,9.6,"Exceptional",25,"5","344","2019-10-01","2019-10-02",2,0,799022048,3.5,"51.51727,-0.08921","27",NA,0,0,0,0,1,1,0,0,0
"1535","The Motel at Forest Lodge","Forest Lodge Commercial Complex, High Road, Epping, England, CM16 5HW, United Kingdom, 866-573-4235","Epping",NA,5.4,"",11,"3","73","2019-10-01","2019-10-02",2,0,1140462720,2.5,"51.6769,0.06402","21",NA,0,0,0,0,0,1,0,0,1
"1536","The Nadler Covent Garden","51 Bedford St, London, England, WC2E 9HA, United Kingdom, 866-573-4235","Covent Garden",0.2,9.8,"Exceptional",166,"5","381","2019-10-01","2019-10-02",2,0,909889856,4,"51.50987,-0.12346","57",NA,0,0,0,0,0,1,0,0,0
"1537","The Nadler Kensington","25 Courtfield Gardens, London, England, SW5 OPG, United Kingdom, 866-573-4235","Earl's Court",2.9,9.2,"Superb",639,"4.5","237","2019-10-01","2019-10-02",2,0,115531,4,"51.493099,-0.189989","65","7",0,0,0,0,1,1,1,0,1
"1538","The Nadler Soho","10 Carlisle Street, London, England, W1D 3BR, United Kingdom, 866-573-4235","Soho",0.6,9,"Superb",516,"5","377","2019-10-01","2019-10-02",2,0,465894,4,"51.514759,-0.133976","78",NA,0,0,0,1,1,1,1,0,0
"1539","The Nadler Victoria","10 Palace Place, London, England, SW1E 5BW, United Kingdom, 866-573-4235","Victoria",0.9,9.4,"Exceptional",822,"5","291","2019-10-01","2019-10-02",2,0,545888,4,"51.499054,-0.142667","73","7",0,0,0,0,1,1,1,0,0
"1540","The Ne Ville","266 Neville Road, London, England, E7 9QN, United Kingdom, 866-573-4235","Newham",7.2,5.4,"",92,"2.5","34","2019-10-01","2019-10-02",2,0,623922112,3,"51.53839,0.03278","16",NA,0,0,0,0,0,1,0,0,0
"1541","The Ned","27 Poultry, London, England, EC2R 8AJ, United Kingdom, 866-573-4235","The City of London",1.7,9,"Superb",265,"4.5","429","2019-10-01","2019-10-02",2,0,800718432,5,"51.51387,-0.08976","250",NA,1,0,0,1,1,1,1,0,0
