"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"1299","Rosemead Guest House","16 Hare Lane, Claygate, Esher, England, KT10 9BS, United Kingdom, 866-573-4235","Esher",NA,8.4,"Very Good",57,"3.5","75","2019-11-18","2019-11-19",2,0,275080,3,"51.3632,-0.35257","13","2",0,1,0,0,1,1,1,0,1
"1300","Roseview Alexandra Palace Hotel","2 Queens Avenue, Muswell Hill, Near East Finchley, London, England, N10 3NR, United Kingdom, 866-573-4235","London",NA,7.4,"Good",132,"3.5","89","2019-11-18","2019-11-19",2,0,444856,3,"51.591461,-0.143634","23","3",0,0,0,0,0,1,0,0,1
"1301","Rosewood London","252 High Holborn, London, England, WC1V 7EN, United Kingdom, 866-573-4235","Bloomsbury",0.8,9.4,"Exceptional",355,"5","665","2019-11-18","2019-11-19",2,0,164989,5,"51.517801,-0.118017","306","7",1,1,1,1,1,1,1,0,1
"1302","Rossmore Hotel","301-309 Cranbrook Road, Ilford, England, IG1 4UA, United Kingdom, 866-573-4235","Ilford",9.3,6.2,"Good",128,"2","49","2019-11-18","2019-11-19",2,0,563549,2.5,"51.566765,0.065951","66","2",0,1,0,0,0,1,0,0,1
"1303","Rotana Hotel Limited","20 Coventry Road, Ilford, England, IG1 4QR, United Kingdom, 866-573-4235","Ilford",NA,6.2,"Good",54,"2.5","54","2019-11-18","2019-11-19",2,0,563550,3,"51.563587,0.070337","23","2",0,0,0,0,0,1,0,0,1
"1304","Rouge Estate Ealing","18 Twyford Avenue, London, England, W3 9QA, United Kingdom, 866-573-4235","Acton",6.6,9.2,"Superb",7,"3","231","2019-11-18","2019-11-19",2,0,633227904,4,"51.51012,-0.28112","10",NA,0,0,0,0,0,1,1,0,1
"1305","Royal Apartments","4 Royal Lane, West Drayton, England, UB7 8DL, United Kingdom, 866-573-4235","West Drayton",NA,8.6,"Fabulous",24,NA,"100","2019-11-18","2019-11-19",2,0,676620,4,"51.51872,-0.46424","4",NA,0,0,0,0,0,0,0,1,1
"1306","Royal Cambridge Hotel","124-126 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,7.2,"Good",250,"3","109","2019-11-18","2019-11-19",2,0,285828,3,"51.515675,-0.17226","39","5",0,0,0,1,0,1,1,0,1
"1307","Royal Chace Hotel","162 The Ridgeway, Enfield, England, EN2 8AR, United Kingdom, 866-573-4235","Enfield",NA,7.8,"Good",131,"4","95","2019-11-18","2019-11-19",2,0,381294,4,"51.668067,-0.111559","92","3",1,1,0,1,0,1,0,1,1
"1308","Royal Eagle Hotel","26-30 Craven Road, London, England, W2 3QB, United Kingdom, 866-573-4235","Paddington",2.2,6.8,"Good",442,"3","89","2019-11-18","2019-11-19",2,0,172252,3,"51.514189,-0.178147","119","7",0,1,0,0,0,1,1,0,0
"1309","Royal Garden Hotel","2-24 Kensington High Street, London, England, W8 4PT, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.6,9,"Superb",675,"4.5","243","2019-11-18","2019-11-19",2,0,105991,5,"51.502392,-0.188608","394","10",1,1,1,1,1,1,1,0,1
"1310","Royal Guest House by Saba","105 Shepherds Bush Road, London, England, W6 7LP, United Kingdom, 866-573-4235","Hammersmith",4.1,7.2,"Good",75,"3","69","2019-11-18","2019-11-19",2,0,278914,3,"51.49795,-0.22249","17",NA,0,0,0,0,0,1,1,0,0
"1311","Royal Hotel","London Road, Purfleet, England, RM19 1QA, United Kingdom, 866-573-4235","Purfleet",NA,7.4,"Good",89,"2.5","55","2019-11-18","2019-11-19",2,0,386001,2.5,"51.483002,0.231409","46","3",1,1,0,0,0,1,0,0,1
"1312","Royal House Slough","58A Westlands Avenue, Slough, England, SL1 6AN, United Kingdom, 866-573-4235","Slough",NA,NA,NA,NA,NA,"49","2019-11-18","2019-11-19",2,0,1245871904,3,"51.523318,-0.655856","3",NA,0,0,0,0,0,1,0,0,1
"1313","Royal Lancaster London","Lancaster Terrace, London, England, W2 2TY, United Kingdom, 866-573-4235","Paddington",2.1,9,"Superb",619,"4.5","318","2019-11-18","2019-11-19",2,0,105995,5,"51.51246,-0.174934","411","18",1,1,1,1,1,1,1,0,0
"1314","Royal London Hotel by Saba","47 Shepherds Bush Road, London, England, W6 7LU, United Kingdom, 866-573-4235","Hammersmith",4.1,6.8,"Good",118,"3","67","2019-11-18","2019-11-19",2,0,279053,3,"51.500829,-0.221997","17",NA,0,0,0,0,0,1,0,0,0
"1315","Roydon Marina Village Hotel","Roydon Mill Estate, Harlow, England, CM19 5EJ, United Kingdom, 866-573-4235","Harlow",NA,6,"Good",2,"3.5","63","2019-11-18","2019-11-19",2,0,1107104288,3,"51.775406,0.075337","25",NA,1,1,0,0,0,1,1,0,1
"1316","Running Horses","Old London Road, Mickelham, Dorking, England, RH5 6DU, United Kingdom, 866-573-4235","Dorking",NA,9,"Superb",45,"4","96","2019-11-18","2019-11-19",2,0,697841,4,"51.2682,-0.32388","6",NA,1,1,0,0,0,1,0,0,0
"1317","Rushmore Hotel","11 Trebovir Road, Earls Court, London, England, SW5 9LS, United Kingdom, 866-573-4235","Earl's Court",3.1,7.8,"Good",348,"3.5","131","2019-11-18","2019-11-19",2,0,285839,3,"51.492245,-0.194481","22","4",0,0,0,0,0,1,1,0,0
"1318","Russell Square Hotel","11 Bernard St, London, England, WC1N 1LN, United Kingdom, 866-573-4235","Bloomsbury",1.1,5.2,"",61,"4","72","2019-11-18","2019-11-19",2,0,757410752,3,"51.523237,-0.124112","14",NA,0,0,0,0,0,1,0,0,0
"1319","Saba Hotel London by Saba","101-103 SHEPHERDS BUSH ROAD, London, England, W6 7LP, United Kingdom, 866-573-4235","Hammersmith",4.1,6.8,"Good",125,"3.5","83","2019-11-18","2019-11-19",2,0,457933,3,"51.49805,-0.22249","22",NA,0,1,0,1,0,1,1,0,0
"1320","SACO Canary Wharf - Trinity Tower","Block C, Lanterns Court, 28, Quadrant Walk, London, England, E14 9JW, United Kingdom, 866-573-4235","Canary Wharf",4.7,7.4,"Good",17,"4.5","213","2019-11-18","2019-11-19",2,0,535356,4,"51.497965,-0.020111","55","16",0,0,1,0,0,1,1,0,1
"1321","SACO Fitzrovia","21 Tottenham Street, London, England, W1T 2AW, United Kingdom, 866-573-4235","Fitzrovia",NA,9,"Superb",77,"4.5","257","2019-11-18","2019-11-19",2,0,679247,4,"51.520372,-0.135761","34","10",0,0,0,0,0,1,0,0,0
"1322","SACO Holborn - Lamb's Conduit Street","Spens House, 72-84, Lamb's Conduit Street, London, England, WC1N 3LT, United Kingdom, 866-573-4235","Bloomsbury",1.1,9,"Superb",43,"4.5","230","2019-11-18","2019-11-19",2,0,535360,4,"51.522766,-0.119017","32",NA,0,0,0,0,0,1,1,0,1
"1323","SACO Marylebone - Gloucester Place","155/157 Gloucester Place, London, England, NW1 6DX, United Kingdom, 866-573-4235","Marylebone",1.8,4.8,"",10,"4","183","2019-11-18","2019-11-19",2,0,535631,4,"51.52381,-0.160602","8",NA,0,0,0,0,0,1,0,0,0
"1324","SACO St Pauls - Red Lion Court","9 Red Lion Court, London, England, EC4A 3EB, United Kingdom, 866-573-4235","The City of London",0.9,8.6,"Fabulous",4,"4.5","288","2019-11-18","2019-11-19",2,0,539735,4,"51.514655,-0.108911","13",NA,0,0,0,0,0,1,0,0,0
"1325","SACO The Cannon","46 Cannon Street, London, England, EC4N 6JJ, United Kingdom, 866-573-4235","The City of London",1.5,9.2,"Superb",117,"5","317","2019-11-18","2019-11-19",2,0,432087296,4,"51.512335,-0.093715","77","5",0,0,1,0,0,1,1,0,0
"1326","Safestay London Kensington Holland Park","Holland Walk, Kensington, London, England, W8 7QU, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",3.2,7.8,"Good",475,"4","10","2019-11-18","2019-11-19",2,0,557618,4,"51.502251,-0.201466","30",NA,1,0,0,0,0,1,1,1,0
"1327","Saint Paul's Apartment","68 Carter Lane, London, England, EC4V 5EG, United Kingdom, 866-573-4235","The City of London",1.2,8.4,"Very Good",16,NA,"182","2019-11-18","2019-11-19",2,0,678277,3.5,"51.5134,-0.10248",NA,NA,0,0,0,0,0,0,0,0,1
"1328","San Domenico House","29-31 Draycott Place, Chelsea, London, England, SW3 2SH, United Kingdom, 866-573-4235","Chelsea",1.8,9,"Superb",88,"4.5","271","2019-11-18","2019-11-19",2,0,359246,5,"51.491868,-0.16183","19","5",0,1,0,0,1,1,1,0,0
"1329","Sanderson","50 Berners Street, London, England, W1T 3NG, United Kingdom, 866-573-4235","Fitzrovia",0.8,9,"Superb",226,"4.5","287","2019-11-18","2019-11-19",2,0,172641,5,"51.517489,-0.136927","150","8",1,1,1,1,1,1,1,0,0
"1330","Sapphire Earl","248 Old Brompton Road, London, England, SW5 9HL, United Kingdom, 866-573-4235","Earl's Court",3,NA,NA,NA,NA,"328","2019-11-18","2019-11-19",2,0,1107158048,4,"51.490614,-0.190967","2","11",0,0,0,0,0,0,0,0,1
"1331","Sapphire Hotel","35 Shepherds Bush Road, London, England, W6 7LU, United Kingdom, 866-573-4235","Hammersmith",4.1,6.6,"Good",285,"3","70","2019-11-18","2019-11-19",2,0,440986,3,"51.50103,-0.222017","14","5",0,0,0,1,0,1,0,0,0
"1332","Sara Hotel","15 Eardley Crescent, Earls Court, London, England, SW5 9JS, United Kingdom, 866-573-4235","Earl's Court",3.2,7,"Good",129,"3","89","2019-11-18","2019-11-19",2,0,269385,3,"51.488273,-0.195646","17","5",0,0,0,0,0,1,0,0,0
"1333","Sea Containers London","20 Upper Ground, London, England, SE1 9PD, United Kingdom, 866-573-4235","South Bank",0.9,9.2,"Superb",1899,"4.5","190","2019-11-18","2019-11-19",2,0,474803,5,"51.507928,-0.106875","359","14",1,1,1,1,1,1,1,0,1
"1334","Searcys Roof Garden Rooms","30 Pavilion Road, Knightsbridge, London, England, SW1X 0HJ, United Kingdom, 866-573-4235","Knightsbridge",1.5,7.8,"Good",68,"4","198","2019-11-18","2019-11-19",2,0,292890,3.5,"51.4994,-0.160435","11","4",0,0,0,1,1,1,1,0,0
"1335","Seraphine Kensington Olympia Hotel","225 Kensington High Street, London, London, England, W8 6SA, United Kingdom, 866-573-4235","Kensington",3,7.4,"Good",294,"3.5","95","2019-11-18","2019-11-19",2,0,356743,4,"51.49932,-0.19738","40",NA,0,0,0,0,1,1,0,0,1
"1336","Seraphine London Kensington Garden Hotel","9 Kensington High Street, London, England, W8 5NP, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.6,6.4,"Good",242,"3.5","89","2019-11-18","2019-11-19",2,0,650316,4,"51.50217,-0.18798","21","3",0,1,0,1,1,1,1,0,0
"1337","Seymour Hotel","106 Sussex Gardens, London, England, W2 1UH, United Kingdom, 866-573-4235","Paddington",2,5.6,"",166,"2.5","66","2019-11-18","2019-11-19",2,0,279393,2,"51.51632,-0.171096","54","4",0,0,0,0,0,0,0,0,1
"1338","Shaftesbury Hyde Park International","52-56 Inverness Terrace, London, England, W2 3LB, United Kingdom, 866-573-4235","Paddington",2.5,8,"Very Good",222,"4","136","2019-11-18","2019-11-19",2,0,239270,4,"51.512401,-0.186431","70",NA,0,1,0,1,1,1,1,0,0
"1339","Shakespeare Hotel","22-28 Norfolk Square, Paddington, London, England, W2 1RS, United Kingdom, 866-573-4235","Paddington",2.1,7,"Good",244,"3","90","2019-11-18","2019-11-19",2,0,341623,3,"51.516023,-0.173583","50","4",0,0,0,1,0,1,1,1,1
"1340","Shamrock Guest House","118 MILTON ROAD, Gravesend, England, DA12 2PF, United Kingdom, 866-573-4235","Gravesend",NA,8.2,"Very Good",9,"3.5","48","2019-11-18","2019-11-19",2,0,781967648,2.5,"51.44008,0.37739","20",NA,0,0,0,0,0,1,0,0,0
"1341","Shangri La Hotel At The Shard London","31 St Thomas Street, London, England, SE1 9QU, United Kingdom, 866-573-4235","Bermondsey",1.8,9.6,"Exceptional",493,"4.5","1","2019-11-18","2019-11-19",2,0,456469,5,"51.504363,-0.087234","202","19",1,1,1,1,1,1,1,1,1
"1342","Shepherd's Bush Flats","57 Elmo Road Shepherd Bush, London, England, W12 9EA, United Kingdom, 866-573-4235","Acton",5.1,4.8,"",36,"1","56","2019-11-18","2019-11-19",2,0,621422400,3,"51.50436,-0.24538","7",NA,0,0,0,0,0,1,0,0,0
"1343","Shepherd Market Apartment","23A Shepherd Market, Westminster, London, England, W1J 7PW, United Kingdom, 866-573-4235","Mayfair",0.8,8,"Very Good",NA,NA,"205","2019-11-18","2019-11-19",2,0,827572608,3,"51.50641,-0.14688",NA,NA,0,0,0,0,0,0,0,0,1
"1344","Shepiston Lodge Heathrow","31 Shepiston Lane, Hayes, England, UB3 1LJ, United Kingdom, 866-573-4235","Hayes",13,6.4,"Good",162,"3.5","48","2019-11-18","2019-11-19",2,0,448880,3,"51.495981,-0.430854","23","2",0,0,0,0,0,0,0,0,1
"1345","Sheraton Grand London Park Lane","Piccadilly, London, England, W1J 7BX, United Kingdom, 866-573-4235","Mayfair",0.8,8.4,"Very Good",242,"4","1","2019-11-18","2019-11-19",2,0,115090,5,"51.504692,-0.146988","303","8",1,1,1,1,0,1,1,0,1
"1346","Sheraton Heathrow Hotel","Heathrow Airport, Colnbrook Bypass, West Drayton, England, UB7 0HJ, United Kingdom, 866-573-4235","West Drayton",15,8.2,"Very Good",227,"4","88","2019-11-18","2019-11-19",2,0,105673,4,"51.482529,-0.480818","426","3",1,1,1,1,1,1,1,0,1
"1347","Sheraton Skyline Hotel London Heathrow","Bath Road (A4), Hayes, England, UB3 5BP, United Kingdom, 866-573-4235","Harlington",13,8.4,"Very Good",573,"4","121","2019-11-18","2019-11-19",2,0,105665,4,"51.480827,-0.437133","350","4",1,1,1,1,1,1,1,1,1
"1348","Sheriff Hotel","115 Warwick Way, Victoria, London, England, SW1V 4HT, United Kingdom, 866-573-4235","Victoria",1.4,6.6,"Good",313,"3.5","117","2019-11-18","2019-11-19",2,0,295848,3,"51.490753,-0.144957","25","6",0,0,0,0,0,1,0,0,0
"1349","Shopping Centre and Cinema Atmosphere","37 Elsham Road, Flat F, London, England, W14 8HB, United Kingdom, 866-573-4235","West Kensington",3.7,NA,NA,NA,NA,"122","2019-11-18","2019-11-19",2,0,1122784928,4,"51.501948,-0.213774",NA,NA,0,0,0,0,0,0,0,0,1
"1350","Shoreditch Inn","1 Austin Street, London, England, E2 7NB, United Kingdom, 866-573-4235","Shoreditch",2.6,8.4,"Very Good",145,"4","102","2019-11-18","2019-11-19",2,0,532852,3,"51.527234,-0.076979","14","5",0,0,0,0,1,1,0,0,0
"1351","Sial Group","161 Eastern Ave, Ilford, England, IG4 5AW, United Kingdom, 866-573-4235","Ilford",9,6,"Good",NA,NA,"55","2019-11-18","2019-11-19",2,0,1232906368,2.5,"51.57644,0.050425","8",NA,0,0,0,0,0,1,1,0,1
"1352","Signature London","62-64 Cranbrook Road, Essex, Ilford, England, IG1 4NH, United Kingdom, 866-573-4235","Ilford",NA,8.2,"Very Good",126,"3.5","82","2019-11-18","2019-11-19",2,0,635160,3,"51.560507,0.069661","28",NA,0,1,0,1,0,0,0,0,1
"1353","Signature Townhouse Hyde Park","36 Lancaster Gate, Bayswater, London, England, W2 3NP, United Kingdom, 866-573-4235","Paddington",2.3,8.2,"Very Good",155,"4.5","219","2019-11-18","2019-11-19",2,0,151418,4,"51.512484,-0.180246","40","6",1,1,0,1,1,1,1,0,0
"1354","Simple Studio flat in heart of Brick ln","94 Brick Ln, London, England, E1 6RL, United Kingdom, 866-573-4235","Spitalfields",2.6,NA,NA,NA,NA,"108","2019-11-18","2019-11-19",2,0,806649312,3,"51.51951,-0.07167","1",NA,0,0,0,0,0,1,0,0,0
"1355","Sir Christopher Wren Hotel and Spa","Thames Street, Windsor, England, SL4 1PX, United Kingdom, 866-573-4235","Windsor",NA,8.4,"Very Good",266,"4","169","2019-11-18","2019-11-19",2,0,151432,4,"51.48538,-0.60785","133","3",1,1,1,1,1,1,1,0,1
"1356","Sir Douglas Haig","The Street, Effingham, Leatherhead, England, KT24 5LU, United Kingdom, 866-573-4235","Leatherhead",NA,8,"Very Good",40,"4","69","2019-11-18","2019-11-19",2,0,345514,3,"51.272333,-0.400487","7","2",1,0,0,0,0,1,0,0,1
"1357","Sky Nights Hotel London Heathrow","129 Station Rd, Middlesex, Heathrow, West Drayton, England, UB7 7ND, United Kingdom, 866-573-4235","West Drayton",15,7.6,"Good",12,"4","74","2019-11-18","2019-11-19",2,0,1045972800,3,"51.506284,-0.469873","26","2",0,0,0,0,0,0,0,0,1
"1358","Skyvillion Tower Points","52 Sydney Road, Flat 236, Enfield, England, EN2 6AU, United Kingdom, 866-573-4235","Enfield",NA,8.4,"Very Good",5,NA,"139","2019-11-18","2019-11-19",2,0,718775584,4,"51.649,-0.08178","2","1",0,0,0,0,0,1,1,0,1
"1359","Skyways Hotel","London Road,19-21, Slough, England, SL3 7RL, United Kingdom, 866-573-4235","Slough",NA,5,"",16,"2","59","2019-11-18","2019-11-19",2,0,694873,3,"51.50447,-0.57173","35",NA,0,1,0,0,0,1,0,0,1
"1360","Sloane Place","62-64 Lower Sloane Street, London, England, SW1W 8BP, United Kingdom, 866-573-4235","Chelsea",1.7,9.6,"Exceptional",65,"4.5","226","2019-11-18","2019-11-19",2,0,1081648224,4,"51.490749,-0.157506","27",NA,0,1,0,1,1,1,1,0,0
"1361","Sloane Square Hotel","7–12 Sloane Square, London, England, SW1W 8EG, United Kingdom, 866-573-4235","Chelsea",1.6,8.2,"Very Good",402,"4.5","210","2019-11-18","2019-11-19",2,0,227528,4,"51.492758,-0.157155","101",NA,1,1,0,0,1,0,1,0,1
"1362","Smart Camden Inn Hostel","55-57 Bayham Street, London, England, NW1 0AA, United Kingdom, 866-573-4235","Camden Town",2.1,6.6,"Good",60,"2.5","109","2019-11-18","2019-11-19",2,0,512080,2,"51.536908,-0.13939","19",NA,0,0,0,0,0,1,1,0,0
"1363","Smart Hyde Park Inn Hostel","48-50 Inverness Terrace, London, England, W2 3JA, United Kingdom, 866-573-4235","Paddington",2.5,6.2,"Good",133,"2.5","99","2019-11-18","2019-11-19",2,0,512088,2,"51.512285,-0.186403","38",NA,0,0,0,0,0,1,1,0,0
"1364","Smart Hyde Park View - Hostel","16 Leinster Terrace, London, England, W2 3EU, United Kingdom, 866-573-4235","Paddington",2.4,6.4,"Good",137,"3","114","2019-11-18","2019-11-19",2,0,120292,2,"51.511667,-0.18313","44",NA,0,1,0,0,0,1,1,0,0
"1365","Smart Russell Square Hostel","71-72 Guilford Street, London, England, WC1N 1DF, United Kingdom, 866-573-4235","Bloomsbury",1.1,6.2,"Good",255,"2.5","103","2019-11-18","2019-11-19",2,0,512085,2,"51.522682,-0.123286","37",NA,0,0,0,0,0,1,1,0,0
"1366","Smart Stay Swiss Cottage","223-225A Finchley Rd, London, England, NW3 6LP, United Kingdom, 866-573-4235","Hampstead",3.5,8.6,"Fabulous",93,"4","71","2019-11-18","2019-11-19",2,0,766825504,3,"51.54704,-0.18004","22",NA,0,0,0,0,0,1,1,0,0
"1367","SMJ Groups","267 Eversholt Street, London, London, England, NW1 1BA, United Kingdom, 866-573-4235","Euston",1.9,6.8,"Good",94,"3.5","82","2019-11-18","2019-11-19",2,0,676135168,4,"51.53393,-0.1382","15",NA,0,0,0,0,0,1,0,0,0
"1368","Snet Hospitality Bloomsbury","11 c Acton Street Bloomsbury, Camden, London, England, WC1X 9LX, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,2,"",NA,NA,"245","2019-11-18","2019-11-19",2,0,962045248,2.5,"51.52856,-0.11668",NA,NA,0,0,0,0,0,0,0,0,1
"1369","Snet Hospitality Euston","S/N Business Centre, 47 Chalton Street, London, England, NW1 1HY, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,4.4,"",29,NA,"129","2019-11-18","2019-11-19",2,0,606320,3,"51.529472,-0.129999","1",NA,0,0,0,0,0,0,0,0,1
"1370","SNET Hospitality Fitzrovia","50 Maple Street, London, England, W1T 6HJ, United Kingdom, 866-573-4235","Fitzrovia",1.1,3.6,"",31,NA,"168","2019-11-18","2019-11-19",2,0,608601,3.5,"51.521687,-0.139698","1",NA,0,1,0,0,0,1,0,0,1
"1371","Snet Hospitality Kings Cross","3 Chalton street, London, England, NW1 1JD, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,4,"",23,NA,"72","2019-11-18","2019-11-19",2,0,606319,3,"51.52873,-0.129245","3",NA,0,0,0,0,0,0,0,0,1
"1372","Snet Hospitality Marylebone","Park Road, Marylebone, London, England, NW1 6XN, United Kingdom, 866-573-4235","Marylebone",1.8,3.4,"",13,NA,"162","2019-11-18","2019-11-19",2,0,606049,3,"51.52428,-0.158903","3",NA,0,1,0,0,0,0,0,0,1
"1373","Snet Hospitality Mornington Crescent","2 Shakleton House, Chalton Street, London, England, NW1 1rx, United Kingdom, 866-573-4235","Euston",1.8,6.8,"Good",8,NA,"223","2019-11-18","2019-11-19",2,0,643072000,3.5,"51.532666,-0.13321",NA,NA,0,0,0,0,0,0,0,0,1
"1374","Snet Hospitality Somers Town","Flat 1, 57 Chalton Street, Camden, London, England, NW1 1HY, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6.2,"Good",8,NA,"123","2019-11-18","2019-11-19",2,0,716227968,3,"51.52988,-0.13043",NA,NA,0,0,0,0,0,0,0,0,1
"1375","So Arch Aparthotel","Pemberton Gardens, London, England, N19 5RR, United Kingdom, 866-573-4235","Islington",3.8,7,"Good",92,"3","87","2019-11-18","2019-11-19",2,0,438662,4,"51.562316,-0.133403","34","2",0,0,0,0,0,1,0,0,1
"1376","So King's Cross Hotel","170 King's Cross Road, London, England, WC1X 9DF, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.6,5.8,"",257,"2.5","79","2019-11-18","2019-11-19",2,0,463545,3,"51.530618,-0.118373","41",NA,0,0,0,0,0,1,0,0,0
"1377","So Kings Cross","170 Kings Cross Road, London, GB, WC1X 9DF, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.7,NA,NA,NA,NA,"134","2019-11-18","2019-11-19",2,0,541478656,NA,"51.53064,-0.11808","41","5",0,0,0,0,0,0,0,0,1
"1378","So Paddington Hotel","6-8 Norfolk Square, London, England, W2 1RS, United Kingdom, 866-573-4235","Paddington",2,5.8,"",182,"2","79","2019-11-18","2019-11-19",2,0,415724,3,"51.516232,-0.172463","31","4",0,0,0,0,0,1,0,0,1
"1379","So Park Battersea Aparthotel","140 Battersea Park Road, London, England, SW11 4NB, United Kingdom, 866-573-4235","Battersea",2.6,6.8,"Good",150,"3","87","2019-11-18","2019-11-19",2,0,415732,4,"51.474241,-0.15689","34","4",0,0,0,0,1,1,0,0,1
"1380","So Sienna Aparthotel","38-40 Glenthorn Road, London, England, W6 OLS, United Kingdom, 866-573-4235","Hammersmith",4.4,6,"Good",17,"2.5","88","2019-11-18","2019-11-19",2,0,269043,4,"51.494388,-0.228372","29",NA,0,0,0,0,0,1,1,0,0
"1381","Sofitel London Gatwick","North Terminal, London Gatwick Airport, Gatwick, England, RH6 0PH, United Kingdom, 866-573-4235","Gatwick",NA,8.8,"Fabulous",1794,"4.5","120","2019-11-18","2019-11-19",2,0,138696,4,"51.16128,-0.1752","518","8",1,1,1,1,1,1,1,0,1
"1382","Sofitel London Heathrow","Terminal 5, London Heathrow Airport, West Drayton, England, TW6 2GD, United Kingdom, 866-573-4235","West Drayton",16,9.2,"Superb",2356,"4.5","177","2019-11-18","2019-11-19",2,0,271883,5,"51.473633,-0.492167","605","4",1,1,1,1,1,1,1,0,1
"1383","Sofitel London St James","6 Waterloo Place, London, England, SW1Y 4AN, United Kingdom, 866-573-4235","West End",0.2,9.6,"Exceptional",288,"4.5","361","2019-11-18","2019-11-19",2,0,199888,5,"51.507487,-0.132743","183","6",1,1,1,1,1,1,1,0,1
"1384","Soho Stables","34a Bridle Lane, London, England, W1F 9BY, United Kingdom, 866-573-4235","West End",0.5,9.2,"Superb",25,NA,"213","2019-11-18","2019-11-19",2,0,683174,3,"51.51185,-0.13634",NA,NA,0,0,0,0,0,0,0,0,1
"1385","SoHostel","91 Dean Street, London, England, W1D 3SY, United Kingdom, 866-573-4235","Soho",0.6,7.8,"Good",379,"4","76","2019-11-18","2019-11-19",2,0,479356,2,"51.515071,-0.13347","44",NA,1,1,0,1,0,1,1,1,0
"1386","Somerset Hotel","6 Dorset Square, Gloucester Place, London, England, NW1 6QA, United Kingdom, 866-573-4235","Marylebone",1.8,4.4,"",231,"2","53","2019-11-18","2019-11-19",2,0,337664,3,"51.52323,-0.160286","20","5",0,0,0,0,0,0,0,0,0
"1387","Somerville Apartments  London Heathrow ","50 A Bath Road, Hounslow, England, TW3 3EB, United Kingdom, 866-573-4235","Hounslow",11,7.8,"Good",9,NA,"109","2019-11-18","2019-11-19",2,0,1020453248,3.5,"51.46816,-0.36871","26",NA,0,0,0,0,1,1,0,0,0
"1388","Sopwell House","Cottonmill Lane, St Albans, England, AL1 2HQ, United Kingdom, 866-573-4235","St Albans",NA,9.2,"Superb",89,"4","237","2019-11-18","2019-11-19",2,0,546249,4,"51.735356,-0.326769","128","2",1,1,0,1,1,1,0,1,1
"1389","South Place Hotel","3 South Place, London, England, EC2M 2AF, United Kingdom, 866-573-4235","The City of London",1.9,9.4,"Exceptional",313,"4.5","276","2019-11-18","2019-11-19",2,0,467283,5,"51.518861,-0.086534","80","6",1,1,1,1,1,1,1,1,0
"1390","South Point Suites","190 Bermondsey Street, London, England, SE1 3TQ, United Kingdom, 866-573-4235","Bermondsey",2.1,9,"Superb",472,"4.5","156","2019-11-18","2019-11-19",2,0,619962016,4,"51.49864,-0.08136","101",NA,0,0,0,0,1,1,1,0,0
"1391","Space Apart Hotel","36-37 Kensington Garden Square, London, England, W2 4BQ, United Kingdom, 866-573-4235","Paddington",2.8,8.2,"Very Good",130,"4.5","110","2019-11-18","2019-11-19",2,0,551417,3.5,"51.514683,-0.190865","30",NA,0,0,0,0,1,1,0,0,0
"1392","Spacious 3 Bed Flat in the Heart of Pimlico/westminster","60 Churchill Gardens Road, Westminster, London, England, SW1V 3DW, United Kingdom, 866-573-4235","Victoria",1.6,9,"Superb",2,NA,"210","2019-11-18","2019-11-19",2,0,927187968,3.5,"51.48597,-0.1405",NA,NA,0,0,0,0,0,0,0,0,1
"1393","Spacious Studio Apartment. W1","Knights In London, 49, Tottenham Court Road, London, England, W1T 2EG, United Kingdom, 866-573-4235","Fitzrovia",0.8,NA,NA,NA,NA,"217","2019-11-18","2019-11-19",2,0,1220114624,NA,"51.51935,-0.13311","1","10",0,0,0,0,0,0,0,0,1
"1394","Spring River by Marston's Inns","Talbot Lane, Gravesend, England, DA10 1AZ, United Kingdom, 866-573-4235","Gravesend",NA,9.2,"Superb",309,"4.5","55","2019-11-18","2019-11-19",2,0,781806336,3,"51.4318,0.31734","104",NA,1,1,0,0,1,1,0,0,1
"1395","Springfield Hotel London","154 Sussex Gardens, Paddington, London, England, W2 1UD, United Kingdom, 866-573-4235","Paddington",2,5.4,"",166,"2","82","2019-11-18","2019-11-19",2,0,285854,2.5,"51.515253,-0.172962","18","5",1,0,0,0,0,1,1,0,1
"1396","St Athans Hotel","20-24 Tavistock Place, London, England, WC1H 9RE, United Kingdom, 866-573-4235","Bloomsbury",1.2,7.6,"Good",584,"4","84","2019-11-18","2019-11-19",2,0,601454,2,"51.525325,-0.126221","60","5",0,0,0,0,0,1,0,0,1
