"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"823","South Place Hotel","3 South Place, London, England, EC2M 2AF, United Kingdom, 866-573-4235","The City of London",1.9,9.4,"Exceptional",313,"4.5","715","2019-10-25","2019-10-26",2,0,467283,5,"51.518861,-0.086534","80","6",1,1,1,1,1,1,1,1,0
"824","South Point Suites","190 Bermondsey Street, London, England, SE1 3TQ, United Kingdom, 866-573-4235","Bermondsey",2.1,9,"Superb",472,"4.5","173","2019-10-25","2019-10-26",2,0,619962016,4,"51.49864,-0.08136","101",NA,0,0,0,0,1,1,1,0,0
"825","Space Apart Hotel","36-37 Kensington Garden Square, London, England, W2 4BQ, United Kingdom, 866-573-4235","Paddington",2.8,8.2,"Very Good",130,"4.5","233","2019-10-25","2019-10-26",2,0,551417,3.5,"51.514683,-0.190865","30",NA,0,0,0,0,1,1,0,0,0
"826","St Athans Hotel","20-24 Tavistock Place, London, England, WC1H 9RE, United Kingdom, 866-573-4235","Bloomsbury",1.2,7.6,"Good",581,"4","104","2019-10-25","2019-10-26",2,0,601454,2,"51.525325,-0.126221","60","5",0,0,0,0,0,1,0,0,1
"827","St George's Inn Victoria","25 Belgrave Road, Victoria, London, England, SW1V 1RB, United Kingdom, 866-573-4235","Victoria",1.2,7.4,"Good",243,"3.5","186","2019-10-25","2019-10-26",2,0,285857,3,"51.491924,-0.141513","22","5",0,0,0,0,1,1,1,0,0
"828","St George Hotel Wembley","43-51 Wembley Hill Road, Wembley, England, HA9 8AU, United Kingdom, 866-573-4235","Wembley Park",7.6,8.8,"Fabulous",433,"4.5","100","2019-10-25","2019-10-26",2,0,516103,4,"51.555392,-0.286295","52","5",1,1,0,1,1,1,1,0,1
"829","St Giles Heathrow - A St Giles Hotel","Hounslow Road, Middlesex, Feltham, England, TW14 9AD, United Kingdom, 866-573-4235","Feltham",13,7.4,"Good",272,"3","51","2019-10-25","2019-10-26",2,0,186431,3,"51.449866,-0.407288","310","10",1,1,1,1,1,1,1,0,1
"830","St Giles London - A St Giles Hotel","Bedford Avenue, London, England, WC1B 3GH, United Kingdom, 866-573-4235","Fitzrovia",0.7,7.4,"Good",3685,"3.5","141","2019-10-25","2019-10-26",2,0,524612,3,"51.517653,-0.130651","670",NA,1,1,1,1,0,1,1,1,0
"831","St Mark Hotel","4 Barkston Gardens, Earls Court, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,6,"Good",153,"2.5","162","2019-10-25","2019-10-26",2,0,299088,3,"51.492678,-0.190311","25","4",0,0,0,0,0,1,0,0,0
"832","St Martins Lane","45 St Martin's Lane, London, England, WC2N 4HX, United Kingdom, 866-573-4235","West End",0.2,9.2,"Superb",789,"4.5","313","2019-10-25","2019-10-26",2,0,172246,5,"51.510409,-0.12697","204","6",1,1,1,1,1,1,1,0,1
"833","St Paul Hotel","153 Hammersmith Road, London, England, W14 0QL, United Kingdom, 866-573-4235","Hammersmith",4,9,"Superb",265,"4.5","153","2019-10-25","2019-10-26",2,0,464151,4,"51.493276,-0.218624","35",NA,1,1,0,1,1,1,1,0,0
"834","St Simeon","38 Harrington Gardens, Kensington, London, England, SW7 4LT, United Kingdom, 866-573-4235","South Kensington",2.7,7.4,"Good",201,"3","167","2019-10-25","2019-10-26",2,0,279054,2,"51.492544,-0.186267","20",NA,0,0,0,0,0,0,0,0,0
"835","St. James Hotel and Club Mayfair","7-8 Park Place, St. James's, London, England, SW1A 1LS, United Kingdom, 866-573-4235","Mayfair",0.5,8.8,"Fabulous",219,"4.5","811","2019-10-25","2019-10-26",2,0,177787,5,"51.506258,-0.140309","60","7",1,1,1,1,1,1,1,0,1
"836","St. Joseph Hotel","43-45 Longridge Road, Earls Court, London, England, SW5 9SD, United Kingdom, 866-573-4235","Earl's Court",3.1,5.2,"",276,"2","99","2019-10-25","2019-10-26",2,0,383177,3,"51.493149,-0.196928","40","3",0,0,0,0,0,1,0,0,1
"837","St. Pancras Renaissance Hotel London","Euston Road, London, England, NW1 2AR, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,8.8,"Fabulous",652,"4.5","510","2019-10-25","2019-10-26",2,0,360456,5,"51.529412,-0.125847","245","7",1,1,1,1,1,1,1,1,1
"838","Stanley House","19-21 Belgrave Road, London, England, SW1V 1RB, United Kingdom, 866-573-4235","Victoria",1.2,6.6,"Good",520,"3","125","2019-10-25","2019-10-26",2,0,285863,1,"51.492325,-0.142309","40","4",0,0,0,0,0,0,0,0,0
"839","Staunton Hotel","13-15 Gower Street, Bloomsbury, London, England, WC1E 6HE, United Kingdom, 866-573-4235","Bloomsbury",0.9,8.4,"Very Good",238,"4","278","2019-10-25","2019-10-26",2,0,245761,3.5,"51.520239,-0.130239","20","3",0,0,0,0,1,1,1,0,0
"840","Staybridge Suites London - Heathrow Bath Road","276A Bath Road, West Drayton, England, UB7 0DQ, United Kingdom, 866-573-4235","West Drayton",15,9.8,"Exceptional",108,"5","167","2019-10-25","2019-10-26",2,0,824281440,4,"51.48343,-0.46233","190","6",0,0,1,1,1,1,1,0,1
"841","Staybridge Suites London - Stratford City","10 B Chestnut Plaza Westfield, Stratford City, London, England, E20 1GL, United Kingdom, 866-573-4235","Stratford",5.8,9.2,"Superb",227,"4.5","333","2019-10-25","2019-10-26",2,0,399466,4,"51.542735,-0.005461","162","12",0,1,1,0,1,1,1,0,1
"842","Staybridge Suites London - Vauxhall","100 Vauxhall Walk, London, England, 0000, United Kingdom, 866-573-4235","Vauxhall",1.2,9.4,"Exceptional",283,"5","324","2019-10-25","2019-10-26",2,0,460366,4,"51.491321,-0.119114","93","5",0,0,1,1,0,1,1,0,1
"843","Staycity Aparthotels Deptford Bridge Station","18-20 Deptford Bridge, London, England, SE8 4HH, United Kingdom, 866-573-4235","London",5,8.4,"Very Good",261,"4.5","99","2019-10-25","2019-10-26",2,0,448740,3,"51.474482,-0.023467","98","7",0,0,1,0,1,1,1,0,1
"844","Staycity Aparthotels Greenwich High Road","65 Greenwich High Road, London, England, SE10 8JL, United Kingdom, 866-573-4235","London",5.2,8.4,"Very Good",234,"4.5","90","2019-10-25","2019-10-26",2,0,448739,3,"51.475888,-0.018826","68","3",0,0,0,0,1,1,1,0,1
"845","Staycity Aparthotels London Heathrow","High Point Village, Station Approach, Hayes, England, UB3 4FL, United Kingdom, 866-573-4235","Hayes",13,8.6,"Fabulous",1330,"4.5","58","2019-10-25","2019-10-26",2,0,406064,4,"51.503443,-0.419916","269","8",1,1,1,0,1,1,1,0,1
"846","Stratford Hotel","43 Romford road, London, England, E15 4LY, United Kingdom, 866-573-4235","Stratford",6.3,4.8,"",21,"2","73","2019-10-25","2019-10-26",2,0,571940,3,"51.542573,0.007668","23",NA,0,0,0,0,0,1,0,0,1
"847","Studio Flat near Liverpool st ","2 Fashion Street Flat B, Second Floor, Tower Hamlet, London, England, E1 6PX, United Kingdom, 866-573-4235","Spitalfields",2.4,NA,NA,NA,NA,"166","2019-10-25","2019-10-26",2,0,1123040608,3.5,"51.518249,-0.074089","1",NA,0,0,0,0,0,1,0,0,0
"848","Studios 2 Let North Gower","192 North Gower Street, London, England, NW1 2LY, United Kingdom, 866-573-4235","Euston",1.4,7.6,"Good",505,"4","126","2019-10-25","2019-10-26",2,0,469632,3,"51.526985,-0.137539","36",NA,0,0,0,0,0,1,1,0,0
"849","Studios 2 Let Serviced Apartments - Cartwright Gardens","36-37 Cartwright Gardens, London, England, WC1H 9EH, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.4,8.2,"Very Good",2206,"4","133","2019-10-25","2019-10-26",2,0,359069,3.5,"51.527134,-0.127654","144","5",0,0,0,1,0,1,1,0,0
"850","Stüdyo Paddington by Bridgestreet","190 Sussex Gardens, London, England, W2 1TU, United Kingdom, 866-573-4235","Paddington",2.1,8.2,"Very Good",167,"3.5","125","2019-10-25","2019-10-26",2,0,678230,2,"51.51436,-0.17485","21","4",0,0,0,0,1,1,1,0,0
"851","Stunning Bond Street","40A South Molton Street, Westminster, London, England, W1K 5RW, United Kingdom, 866-573-4235","City of Westminster",NA,3,"",4,NA,"314","2019-10-25","2019-10-26",2,0,827580704,3,"51.51406,-0.14852","4",NA,0,1,0,0,0,0,0,0,1
"852","Stylotel","160-162 Sussex Gardens, London, England, W2 1UD, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",499,"3.5","326","2019-10-25","2019-10-26",2,0,633290,3,"51.51515,-0.17333","50","5",1,1,0,0,1,1,0,0,1
"853","Suffolk Lane","2 Suffolk Lane, London, England, EC4R 0AT, United Kingdom, 866-573-4235","The City of London",1.7,7.4,"Good",30,"4","198","2019-10-25","2019-10-26",2,0,881763968,4,"51.51073,-0.08928","27",NA,0,0,0,0,1,1,0,0,0
"854","Sunborn London","Royal Victoria Dock, London, England, E16 1XL, United Kingdom, 866-573-4235","Docklands",6.6,8.8,"Fabulous",1043,"4.5","291","2019-10-25","2019-10-26",2,0,463416,4,"51.507421,0.024606","136","5",1,1,0,1,1,1,1,0,0
"855","Super Cozy 1 Bed Flat - St Pauls Cathedral","Flat 9 Cathedral Court, 68 Carter Lane, London, England, EC4V 5EG, United Kingdom, 866-573-4235","The City of London",1.3,7.6,"Good",6,NA,"200","2019-10-25","2019-10-26",2,0,726980384,3.5,"51.51373,-0.09821",NA,NA,0,0,0,0,0,0,0,0,1
"856","Swinton","18-24 Swinton Street, Kings Cross, London, England, WC1X 9NX, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.6,6,"Good",235,"2.5","150","2019-10-25","2019-10-26",2,0,315461,2.5,"51.529194,-0.116775","53","5",0,0,0,0,0,1,0,0,0
"857","Sydney House Chelsea","9-11 Sydney Street, Chelsea, London, England, SW3 6PU, United Kingdom, 866-573-4235","Chelsea",2.2,8.8,"Fabulous",132,"4.5","303","2019-10-25","2019-10-26",2,0,285878,5,"51.491357,-0.171914","21","7",0,1,0,0,1,1,1,0,0
"858","TDM Bachelot Lettings Ltd","69 Quicks Rd, London, England, SW19 1EX, United Kingdom, 866-573-4235","London",6.7,7,"Good",30,NA,"51","2019-10-25","2019-10-26",2,0,910233472,3,"51.41877,-0.19226","3",NA,0,0,1,0,1,1,1,0,0
"859","Temple Lodge Club","51 Queen Caroline St, London, London, England, W6 9QL, United Kingdom, 866-573-4235","Hammersmith",4.4,9.4,"Exceptional",3,"4.5","81","2019-10-25","2019-10-26",2,0,877718848,3,"51.49031,-0.22555","11",NA,0,0,0,1,0,1,0,0,1
"860","Ten Manchester Street","10 Manchester Street, Marylebone, London, England, W1U 4DG, United Kingdom, 866-573-4235","Marylebone",1.4,8.8,"Fabulous",234,"4.5","196","2019-10-25","2019-10-26",2,0,121670,4,"51.5187,-0.1539","44","5",1,1,0,0,1,1,1,0,1
"861","The Abbey Court Notting Hill","20 Pembridge Garden, Kensington, London, England, W2 4DU, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",3,7.8,"Good",175,"3.5","151","2019-10-25","2019-10-26",2,0,134190,3.5,"51.510131,-0.196705","22","5",0,1,0,0,0,1,1,0,1
"862","The Academy","21 Gower Street, Bloomsbury, London, England, WC1E 6HG, United Kingdom, 866-573-4235","Bloomsbury",0.9,8.8,"Fabulous",104,"4.5","555","2019-10-25","2019-10-26",2,0,172716,5,"51.520594,-0.130618","50","3",0,1,0,1,1,1,1,0,0
"863","The Adria Hotel","88 Queens Gate, London, England, SW7 5AB, United Kingdom, 866-573-4235","South Kensington",2.4,8.8,"Fabulous",169,"4.5","233","2019-10-25","2019-10-26",2,0,414045,4.5,"51.493665,-0.178776","24","4",1,0,1,1,1,1,1,0,0
"864","The Alma Hotel","499 Old York Road, Wandsworth, London, England, SW18 1TF, United Kingdom, 866-573-4235","London",4.1,9.2,"Superb",35,"4.5","171","2019-10-25","2019-10-26",2,0,363318,4,"51.460761,-0.187818","23","2",1,1,0,1,1,1,1,0,0
"865","The Alma Rooms","78 Chapel Market, London, England, N1 9EX, United Kingdom, 866-573-4235","Angel",2,9,"Superb",35,"4.5","147","2019-10-25","2019-10-26",2,0,562520,2.5,"51.533447,-0.109356","6","3",0,0,0,0,0,0,0,0,1
"866","The Ampersand Hotel","10 Harrington Road, London, England, SW7 3ER, United Kingdom, 866-573-4235","South Kensington",2.3,9.4,"Exceptional",527,"4.5","249","2019-10-25","2019-10-26",2,0,404551,5,"51.494157,-0.175527","111",NA,1,1,1,1,1,0,1,0,0
"867","The Angus Hotel","31-32 Argyle Square, London, England, WC1H 8AP, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.4,"Good",448,"4","166","2019-10-25","2019-10-26",2,0,452436,3,"51.528595,-0.122078","35",NA,0,0,0,0,0,1,0,0,0
"868","The Apartments by The Sloane Club","15-19 Sloane Gardens, London, England, SW1W 8EB, United Kingdom, 866-573-4235","Chelsea",1.7,9.2,"Superb",14,"4.5","565","2019-10-25","2019-10-26",2,0,561152,4,"51.491442,-0.156445","18",NA,0,0,1,1,1,1,1,0,1
"869","The Arch London","50 Great Cumberland Place, Marble Arch, London, England, W1H 7FD, United Kingdom, 866-573-4235","City of Westminster",1.5,9.6,"Exceptional",304,"5","1","2019-10-25","2019-10-26",2,0,328246,5,"51.516005,-0.160204","82","6",1,1,1,1,1,1,1,0,1
"870","The Bailey's Hotel London","140 Gloucester Road, London, England, SW7 4QH, United Kingdom, 866-573-4235","South Kensington",2.5,8.8,"Fabulous",933,"4.5","402","2019-10-25","2019-10-26",2,0,150369,4,"51.49413,-0.182548","212","5",1,1,1,1,1,1,1,0,1
"871","The Beaumont","8 Balderton St, Brown Hart Gardens, Mayfair, London, England, W1K 6TF, United Kingdom, 866-573-4235","City of Westminster",1.1,9.6,"Exceptional",75,"5","709","2019-10-25","2019-10-26",2,0,487094,5,"51.513023,-0.15212","73",NA,1,1,1,1,1,1,1,0,1
"872","The Belgrave","80-86 Belgrave Road, London, England, SW1V 2BJ, United Kingdom, 866-573-4235","Victoria",1.3,9,"Superb",1020,"4.5","164","2019-10-25","2019-10-26",2,0,137914,3.5,"51.490105,-0.138137","72","7",0,1,0,1,1,1,1,0,1
"873","The Bentley London","27 - 33 Harrington Gardens, London, England, SW7 4JX, United Kingdom, 866-573-4235","South Kensington",2.6,8.8,"Fabulous",212,"4.5","607","2019-10-25","2019-10-26",2,0,278898,5,"51.492969,-0.184264","64","7",1,1,1,1,1,1,1,0,1
"874","The Berkeley","Wilton Place, Knightsbridge, London, England, SW1X 7RL, United Kingdom, 866-573-4235","Knightsbridge",1.3,9,"Superb",55,"4.5","791","2019-10-25","2019-10-26",2,0,172845,5,"51.501659,-0.155836","190","8",1,1,1,1,1,1,1,1,1
"875","The Bermondsey Square Hotel","Bermondsey Square, Tower Bridge Road, London, England, SE1 3UN, United Kingdom, 866-573-4235","Bermondsey",2.1,8.6,"Fabulous",281,"4","136","2019-10-25","2019-10-26",2,0,312278,4,"51.497824,-0.08155","90",NA,1,0,0,1,1,1,1,0,0
"876","The Beverley Hotel","13 Belgrave Road, London, England, SW1V 1RB, United Kingdom, 866-573-4235","Victoria",1.2,8.2,"Very Good",138,"4.5","188","2019-10-25","2019-10-26",2,0,523005824,3.5,"51.49229,-0.14175","15",NA,0,0,0,1,1,1,0,0,0
"877","The Black Lion","274 Kilburn High Road, Kilburn, Hampstead, London, England, NW6 2BY, United Kingdom, 866-573-4235","Kilburn",4,7.2,"Good",62,"3.5","105","2019-10-25","2019-10-26",2,0,426533,3,"51.543616,-0.200082","14","3",1,0,0,0,0,1,0,0,1
"878","The Blair Victoria Hotel","78-84 Warwick Way, Victoria, London, England, SW1V 1RZ, United Kingdom, 866-573-4235","Victoria",1.3,4.2,"",292,"1.5","100","2019-10-25","2019-10-26",2,0,184742,2,"51.491514,-0.142358","49","5",0,0,0,0,0,1,1,0,0
"879","The Bloomsbury","16-22 Great Russell Street, London, England, WC1B 3NN, United Kingdom, 866-573-4235","Fitzrovia",0.7,9.2,"Superb",381,"4.5","811","2019-10-25","2019-10-26",2,0,190752,4.5,"51.517423,-0.129146","153","8",1,1,1,1,1,1,1,0,1
"880","The Boleyn Hotel","29 The Hythe, Staines, England, TW18 3JD, United Kingdom, 866-573-4235","Staines",18,8.2,"Very Good",154,"3.5","160","2019-10-25","2019-10-26",2,0,392204,4,"51.432344,-0.516069","45","3",1,1,0,1,1,0,1,0,1
"881","The Bridge Hotel London","30 Borough Road, London, England, SE1 0AJ, United Kingdom, 866-573-4235","Newington",1.3,6.6,"Good",178,"4","117","2019-10-25","2019-10-26",2,0,399485,3,"51.498935,-0.101719","33","3",0,0,0,0,0,1,0,0,1
"882","The Bridge Inn","457 London Road, Isleworth, England, TW7 5AA, United Kingdom, 866-573-4235","Isleworth",9.2,8.2,"Very Good",21,"3.5","60","2019-10-25","2019-10-26",2,0,614768128,2.5,"51.475249,-0.335995","6",NA,1,0,0,0,0,0,0,0,1
"883","The Bridge Rooms","204 Castelnau, London, England, SW13 9DW, United Kingdom, 866-573-4235","Barnes",4.7,8.8,"Fabulous",21,"4","141","2019-10-25","2019-10-26",2,0,991279808,4,"51.486028,-0.232645","8",NA,1,1,0,0,0,1,0,0,1
"884","The Bryson Hotel","124-132 Clerkenwell Road, London, England, EC1R 5DJ, United Kingdom, 866-573-4235","Farringdon",1.3,7.8,"Good",272,"3.5","146","2019-10-25","2019-10-26",2,0,577212,4,"51.522059,-0.108688","42",NA,0,0,0,0,1,1,1,0,0
"885","The Bull and The Hide","4 Devonshire Row, Bishopsgate, London, England, EC2M 4RH, United Kingdom, 866-573-4235","The City of London",2.1,9,"Superb",105,"4.5","192","2019-10-25","2019-10-26",2,0,543163,4,"51.516938,-0.080567","10","4",0,1,0,0,1,1,0,0,0
"886","The California","4-8 Belgrove Street, London, England, WC1H 8AB, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.8,"Good",749,"4","227","2019-10-25","2019-10-26",2,0,460985,3,"51.52971,-0.123459","60",NA,0,1,0,0,0,1,1,0,0
"887","The Cameron Hotel","10 Sussex Gardens, London, England, W2 1UL, United Kingdom, 866-573-4235","Paddington",1.9,5.4,"",55,"2","131","2019-10-25","2019-10-26",2,0,696688,3,"51.51798,-0.16836","18",NA,0,0,0,0,0,1,0,0,1
"888","The Capital Hotel","22-24 Basil Street, Knightsbridge, London, England, SW3 1AT, United Kingdom, 866-573-4235","Knightsbridge",1.5,9,"Superb",152,"4.5","250","2019-10-25","2019-10-26",2,0,164604,5,"51.499969,-0.161429","49","6",1,1,1,1,1,1,1,0,1
"889","The Captain Cook Hotel","203-205 Dawes Rd, Fulham, London, England, SW6 7QY, United Kingdom, 866-573-4235","Hammersmith and Fulham",4,8.6,"Fabulous",113,"5","116","2019-10-25","2019-10-26",2,0,552873,3,"51.481241,-0.209852","8",NA,1,1,0,0,0,1,0,0,1
"890","The Cavendish London","81 Jermyn Street, St James's, London, England, SW1Y 6JF, United Kingdom, 866-573-4235","Mayfair",0.5,8.8,"Fabulous",872,"4.5","489","2019-10-25","2019-10-26",2,0,114512,4,"51.507896,-0.138276","230","14",1,1,1,1,1,1,1,0,1
"891","The Chamberlain Hotel","130-135 Minories, London, England, EC3N 1NU, United Kingdom, 866-573-4235","The City of London",2.3,9,"Superb",407,"4.5","145","2019-10-25","2019-10-26",2,0,215174,4,"51.512201,-0.075515","64","5",1,1,1,1,1,1,1,0,0
"892","The Chelsea Harbour Hotel","Chelsea Harbour, London, England, SW10 0XG, United Kingdom, 866-573-4235","Chelsea Harbour",3.2,8.6,"Fabulous",161,"4.5","443","2019-10-25","2019-10-26",2,0,136493,5,"51.476316,-0.182064","158","8",1,1,1,1,1,1,1,1,1
"893","The Chesterfield Mayfair","35 Charles Street, London, England, W1J 5EB, United Kingdom, 866-573-4235","Mayfair",0.8,9.4,"Exceptional",545,"5","990","2019-10-25","2019-10-26",2,0,1072832,4,"51.5078,-0.14701","106",NA,1,1,0,1,1,1,1,0,1
"894","The Chilworth London Paddington","55 Westbourne Terrace, Paddington, London, England, W2 3UY, United Kingdom, 866-573-4235","Paddington",2.2,8.2,"Very Good",321,"4.5","333","2019-10-25","2019-10-26",2,0,217116,5,"51.515113,-0.178296","119",NA,1,1,0,0,1,0,1,0,1
"895","The Clarendon Hotel - Blackheath","8-16 Montpelier Row, Blackheath Village, London, England, SE3 0RW, United Kingdom, 866-573-4235","Blackheath",6.5,8.4,"Very Good",644,"4","143","2019-10-25","2019-10-26",2,0,30320640,3.5,"51.468616,0.009513","175","4",1,1,0,1,0,1,1,0,1
"896","The Cleveland","39-40 Cleveland Square, London, England, W2 6DA, United Kingdom, 866-573-4235","Paddington",2.4,8.6,"Fabulous",159,NA,"219","2019-10-25","2019-10-26",2,0,298076,3.5,"51.513997,-0.183239","30","4",0,0,0,0,1,1,1,0,0
"897","The Coach","26 Ray St, London, England, EC1R 3DJ, United Kingdom, 866-573-4235","Islington",1.3,9.4,"Exceptional",56,NA,"167","2019-10-25","2019-10-26",2,0,950299392,4,"51.52308,-0.10925","4",NA,1,1,0,0,1,1,0,0,0
"898","The Collective Canary Wharf","20 Crossharbour Plaza, London, England, E14 9YF, United Kingdom, 866-573-4235","Cubitt Town",4.9,10,"Exceptional",2,"5","273","2019-10-25","2019-10-26",2,0,1174128544,4,"51.495794,-0.014462","100",NA,1,1,1,1,0,1,1,1,0
"899","The Colonnade","2 Warrington Crescent, Little Venice, London, England, W9 1ER, United Kingdom, 866-573-4235","Little Venice",2.7,6.8,"Good",361,"4","203","2019-10-25","2019-10-26",2,0,151406,4,"51.524183,-0.184254","43","4",1,1,0,1,1,1,1,0,1
"900","The Comfotel","120 Shepherd's Bush Road, London, England, W6 7PD, United Kingdom, 866-573-4235","Hammersmith",4.1,5.6,"",117,"2.5","90","2019-10-25","2019-10-26",2,0,370997,3,"51.498854,-0.222323","16","5",0,0,0,0,0,1,1,0,0
"901","The Connaught","Carlos Place, Mayfair, London, England, W1K 2AL, United Kingdom, 866-573-4235","Mayfair",0.9,9.6,"Exceptional",61,"5","1","2019-10-25","2019-10-26",2,0,172846,5,"51.510188,-0.14945","121","6",1,1,1,1,1,1,1,1,1
"902","The Continental Hotel Heathrow","29-31 Lampton Road, Hounslow, England, TW3 1JA, United Kingdom, 866-573-4235","Hounslow",11,7.4,"Good",351,"3","76","2019-10-25","2019-10-26",2,0,251271,4,"51.469633,-0.366707","70","4",1,1,1,0,1,1,1,1,1
"903","The Cottage Guest House Heathrow","150-152 High Street, Cranford, Hounslow, England, TW5 9WB, United Kingdom, 866-573-4235","Hounslow",12,8.2,"Very Good",104,"4","76","2019-10-25","2019-10-26",2,0,603558976,4,"51.48615,-0.40573","20",NA,0,0,0,0,0,1,0,0,1
"904","The Cranley","10 Bina Gardens, South Kensington, London, England, SW5 0LA, United Kingdom, 866-573-4235","South Kensington",2.6,6.8,"Good",237,"3.5","354","2019-10-25","2019-10-26",2,0,143746,4,"51.491346,-0.183342","39","6",0,1,1,0,0,1,1,0,0
"905","The Craven Hotel","10-11 Craven Terrace, Paddington, London, England, W2 3QD, United Kingdom, 866-573-4235","Paddington",2.2,6,"Good",61,"2.5","153","2019-10-25","2019-10-26",2,0,368267,3,"51.512962,-0.179073","39","4",0,0,0,0,0,1,0,0,0
"906","The Crescent Hyde Park","28 Gloucester Terrace, London, England, W2 3DH, United Kingdom, 866-573-4235","Paddington",2.2,9.4,"Exceptional",6,NA,"200","2019-10-25","2019-10-26",2,0,203216,3,"51.513523,-0.17806","19","5",0,0,0,0,1,0,1,0,0
"907","The Curtain","45 Curtain Road, London, England, EC2A 3PT, United Kingdom, 866-573-4235","London",2.3,9.2,"Superb",333,"4.5","963","2019-10-25","2019-10-26",2,0,686053,5,"51.52336,-0.08096","120",NA,1,1,1,1,1,1,1,1,1
"908","The Darlington Hyde Park","111-117 Sussex Gardens, London, England, W2 2RU, United Kingdom, 866-573-4235","Paddington",2,8.4,"Very Good",524,"4.5","221","2019-10-25","2019-10-26",2,0,477534,3,"51.515603,-0.171408","40",NA,1,0,0,0,0,1,1,0,0
"909","The Devonshire","1-2 Devonshire Terrace, London, England, W2 3DR, United Kingdom, 866-573-4235","Paddington",2.3,7.4,"Good",7,"5","263","2019-10-25","2019-10-26",2,0,26190944,4,"51.513701,-0.179887","35","5",1,1,1,0,1,0,1,0,0
"910","The Diplomat Hotel","2 Chesham Street, London, England, SW1X 8DT, United Kingdom, 866-573-4235","Chelsea",1.4,7.8,"Good",134,"3.5","193","2019-10-25","2019-10-26",2,0,286094,3,"51.496459,-0.155844","26","6",0,0,0,0,0,1,1,0,0
"911","The Dome Camden","261 Camden Road, London, England, N7 0HS, United Kingdom, 866-573-4235","Holloway",3,7.8,"Good",109,"3.5","180","2019-10-25","2019-10-26",2,0,676583904,3,"51.55044,-0.12736","50",NA,0,0,0,0,0,1,0,0,1
"912","The Dome Hyde Park","21 Inverness Terrace, London, England, W2 3JL, United Kingdom, 866-573-4235","Paddington",2.5,7,"Good",29,"3","131","2019-10-25","2019-10-26",2,0,726906624,3.5,"51.51157,-0.18645","24","4",0,0,0,0,0,1,0,0,0
"913","The Dome Kings Cross","17A-19A Chalton Street, Kings Cross, London, England, NW1 1JD, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,5.6,"",12,"3.5","265","2019-10-25","2019-10-26",2,0,726903904,3,"51.528768,-0.129191","14",NA,0,0,0,0,0,1,0,0,0
"914","The Dome Sloane Square","31 Draycott Avenue, London, England, SW3 3BS, United Kingdom, 866-573-4235","Chelsea",1.9,8,"Very Good",193,NA,"156","2019-10-25","2019-10-26",2,0,726909408,3.5,"51.49187,-0.1637","34","4",0,0,0,1,0,1,0,0,0
"915","The Dorchester - Dorchester Collection","53 Park Lane, London, England, W1K 1QA, United Kingdom, 866-573-4235","City of Westminster",1.1,9.2,"Superb",140,"4.5","856","2019-10-25","2019-10-26",2,0,477886,5,"51.507091,-0.152796","250","9",1,1,1,1,1,1,1,0,1
"916","The Dover","42-44 Belgrave Rd, Victoria, London, England, SW1V 1RG, United Kingdom, 866-573-4235","Victoria",1.2,7.2,"Good",318,"3.5","198","2019-10-25","2019-10-26",2,0,282664,2,"51.491974,-0.14165","34","5",0,0,0,0,0,1,0,0,0
"917","The Duke Rooms London","45 Harrowby St, London, England, W1H 5HT, United Kingdom, 866-573-4235","City of Westminster",1.7,8.8,"Fabulous",201,"3.5","169","2019-10-25","2019-10-26",2,0,626460352,3,"51.51756,-0.16405","9",NA,1,1,0,0,1,1,1,0,1
"918","The East London Hotel","309-317 Cambridge Heath Road, Bethnal Green, London, England, E2 9LH, United Kingdom, 866-573-4235","Bethnal Green",3.4,8.6,"Fabulous",303,"4.5","335","2019-10-25","2019-10-26",2,0,876918080,3.5,"51.528668,-0.055586","161","8",1,1,1,0,1,1,1,0,0
"919","The East London Hotel","309-317 Cambridge Heath Road, Bethnal Green, London, England, E2 9LH, United Kingdom, 866-573-4235","Bethnal Green",3.4,8.6,"Fabulous",303,"4.5","335","2019-10-25","2019-10-26",2,0,876918080,3.5,"51.528668,-0.055586","161","8",1,1,1,0,1,1,1,0,0
"920","The East London Hotel","309-317 Cambridge Heath Road, Bethnal Green, London, England, E2 9LH, United Kingdom, 866-573-4235","Bethnal Green",3.4,8.6,"Fabulous",303,"4.5","335","2019-10-25","2019-10-26",2,0,876918080,3.5,"51.528668,-0.055586","161","8",1,1,1,0,1,1,1,0,0
